ecosystem,package,version,version_source,n_deposits
cran,Rmpfr,0.9-5,description,1
cran,Rmpfr,0.9-5,renv_lock,1
cran,Rmpi,0.7-2,description,1
cran,Rmtcd,1.0,description,1
cran,Rsolnp,1.16,install,1
cran,Rtsne,0.15,install,1
cran,Rttf2pt1,1.3.12,renv_lock,8
cran,Rttf2pt1,1.3.8,renv_lock,2
cran,Rttf2pt1,1.3.14,renv_lock,2
cran,Rttf2pt1,1.3.9,renv_lock,1
cran,S7,0.2.1,renv_lock,22
cran,S7,0.2.0,renv_lock,9
cran,S7,0.2.2,renv_lock,3
cran,S7,0.2.1,description,2
cran,SEL,1.0-4,renv_lock,1
cran,SHAPforxgboost,0.0.4,install,1
cran,SPDDD,0.14,description,1
cran,SQUAREM,2021.1,renv_lock,13
cran,SQUAREM,2021.1,description,5
cran,SQUAREM,2026.1,description,1
cran,SQUAREM,2026.1,renv_lock,1
cran,SRP,0.0.0.9000,description,1
cran,SaveData,0.0.0.9000,description,1
cran,SentimentAnalysis,1.3-5,renv_lock,1
cran,ShiftShareIV,1.0,description,1
cran,SimDesign,2.22,renv_lock,1
cran,Simulation,0.1.0,description,1
cran,SnowballC,0.7.1,renv_lock,9
cran,SnowballC,0.7.0,renv_lock,2
cran,SnowballC,0.7.1,description,1
cran,SnowballC,0.7.0,install,1
cran,SparseM,1.84-2,renv_lock,24
cran,SparseM,1.81,renv_lock,18
cran,SparseM,1.81,description,7
cran,SparseM,1.78,description,3
cran,SparseM,1.84-2,description,2
cran,SparseM,1.84,renv_lock,1
cran,SparseM,1.77,description,1
cran,SparseM,1.72,description,1
cran,SparseM,1.82,renv_lock,1
cran,StanHeaders,2.32.10,renv_lock,7
cran,StanHeaders,2.26.28,renv_lock,3
cran,StanHeaders,2.21.0-7,renv_lock,2
cran,StanHeaders,2.26.28,description,2
cran,StanHeaders,2.32.6,renv_lock,1
cran,StanHeaders,2.26.13,renv_lock,1
cran,StanHeaders,2.32.8,renv_lock,1
cran,StanHeaders,2.26.28,install,1
cran,StatMatch,1.4.3,renv_lock,1
cran,StatRank,0.0.6,renv_lock,1
cran,SuperLearner,2.0-29,renv_lock,1
cran,SuppDists,1.1-9.9,renv_lock,1
cran,Synth,1.1-9,renv_lock,1
cran,TH.data,1.1-2,renv_lock,3
cran,TH.data,1.1-3,renv_lock,2
cran,TH.data,1.1-0,renv_lock,1
cran,TH.data,1.1-0,description,1
cran,TH.data,1.1-5,description,1
cran,TH.data,1.1-1,renv_lock,1
cran,TH.data,1.1-1,description,1
cran,TMB,1.7.15,renv_lock,2
cran,TMB,1.7.22,renv_lock,1
cran,TMB,1.9.17,renv_lock,1
cran,TOSTER,0.8.4,renv_lock,1
cran,TRmaps,0.0.0.9000,renv_lock,1
cran,TSP,1.2-4,renv_lock,1
cran,TSP,1.2-4,description,1
cran,TTR,0.24.4,renv_lock,4
cran,TTR,0.24.3,description,2
cran,TTR,0.24.2,renv_lock,1
cran,TTR,0.24.3,renv_lock,1
cran,TeXCheckR,0.8.1,renv_lock,1
cran,TeachingDemos,2.10,install,1
cran,TruncatedNormal,2.3,description,1
cran,TruncatedNormal,2.3,renv_lock,1
cran,TruncatedNormal,2.2.2,renv_lock,1
cran,TruncatedNormal,2.2.2,description,1
cran,TwoWayFEWeights,0.1.0,renv_lock,1
cran,UberLibraries,0.1.0,description,1
cran,UpSetR,1.4.0,renv_lock,5
cran,V8,8.0.1,renv_lock,2
cran,V8,6.0.5,renv_lock,2
cran,V8,4.2.2,description,2
cran,V8,4.3.3,renv_lock,2
cran,V8,4.4.2,renv_lock,2
cran,V8,6.0.3,renv_lock,2
cran,V8,6.0.4,renv_lock,1
cran,V8,3.6.0,renv_lock,1
cran,V8,6.0.0,description,1
cran,V8,4.4.1,renv_lock,1
cran,V8,8.2.0,renv_lock,1
cran,V8,4.1.0,description,1
cran,V8,4.4.0,renv_lock,1
cran,V8,3.0.2,description,1
cran,VA,0.9-2.12,description,1
cran,VGAM,1.1-13,renv_lock,2
cran,VGAM,1.0-2,install,1
cran,VGAM,1.1-12,renv_lock,1
cran,VIM,6.2.2,renv_lock,1
cran,VIM,7.0.0,renv_lock,1
cran,VizTest,0.1,renv_lock,1
cran,WDI,2.7.8,renv_lock,1
cran,WDI,2.7.9,renv_lock,1
cran,WDI,2.7.4,renv_lock,1
cran,WeightIt,1.1.0,install,1
cran,XML,3.99-0.17,renv_lock,3
cran,XML,3.99-0.14,renv_lock,2
cran,XML,3.99-0.18,renv_lock,2
cran,XML,3.99-0.14,description,2
cran,XML,3.99-0.20,renv_lock,2
cran,XML,3.98-1.20,renv_lock,2
cran,XML,3.99-0.6,renv_lock,1
cran,XML,3.99-0.10,renv_lock,1
cran,XML,3.99-0.8,description,1
cran,XML,3.99-0.8,renv_lock,1
cran,XML,3.99-0.23,renv_lock,1
cran,Zelig,3.5.4,description,1
cran,Zelig,5.1.7,description,1
cran,abind,1.4-8,renv_lock,33
cran,abind,1.4-5,renv_lock,30
cran,abind,1.4-5,description,15
cran,abind,1.4-8,description,2
cran,acepack,1.4.1,description,1
cran,acs,2.1.4,description,1
cran,acs,2.1.4,renv_lock,1
cran,activeEMtext,0.0.0.9000,description,1
cran,adaR,0.3.4,renv_lock,1
cran,adagio,0.9.2,renv_lock,2
cran,adagio,0.8.5,renv_lock,1
cran,ade4,1.7-22,renv_lock,1
cran,admisc,0.30,description,1
cran,alabama,2023.1.0,renv_lock,2
cran,alabama,2023.1.0,description,2
cran,alabama,2025.1.0,renv_lock,1
cran,alarmdata,0.2.1,renv_lock,1
cran,alpaca,0.3.4,renv_lock,1
cran,alpaca,0.3.5,description,1
cran,alpaca,0.3.4,description,1
cran,amen,1.3,install,1
cran,anesrake,0.80,renv_lock,3
cran,anesrake,0.80,description,1
cran,antiword,1.3.5,description,1
cran,antiword,1.3,renv_lock,1
cran,anytime,0.3.9,renv_lock,3
cran,anytime,0.3.11,renv_lock,1
cran,archive,1.1.12.1,renv_lock,1
cran,arm,1.14-4,renv_lock,3
cran,arm,1.12-2,renv_lock,2
cran,arm,1.13.1,install,2
cran,arm,1.13-1,description,1
cran,arm,1.12-2,description,1
cran,arm,1.13-1,renv_lock,1
cran,arm,1.9-3,description,1
cran,arm,1.10-1,renv_lock,1
cran,arm,1.7-07,description,1
cran,arrayhelpers,1.1-0,renv_lock,3
cran,arrow,20.0.0.2,renv_lock,2
cran,arrow,22.0.0,renv_lock,2
cran,arrow,19.0.1.1,renv_lock,1
cran,arrow,23.0.1.1,renv_lock,1
cran,arrow,22.0.0.1,renv_lock,1
cran,arrow,18.1.0.1,description,1
cran,arrow,4.0.0,description,1
cran,arrow,15.0.1,renv_lock,1
cran,arrow,20.0.0,renv_lock,1
cran,arrow,16.1.0,renv_lock,1
cran,arrow,24.0.0,renv_lock,1
cran,arrow,13.0.0.1,renv_lock,1
cran,arrow,8.0.0,renv_lock,1
cran,arsenal,3.6.3,renv_lock,2
cran,arsenal,3.6.3,description,2
cran,ash,1.0-15,renv_lock,1
cran,ashr,2.2-47,install,1
cran,askpass,1.2.1,renv_lock,52
cran,askpass,1.1,renv_lock,31
cran,askpass,1.2.0,renv_lock,24
cran,askpass,1.1,description,11
cran,askpass,1.2.1,description,5
cran,askpass,1.2.0,description,5
cran,askpass,1.2.0,install,1
cran,assertr,3.0.0,renv_lock,1
cran,assertthat,0.2.1,renv_lock,41
cran,assertthat,0.2.1,description,12
cran,assertthat,0.2.0,description,3
cran,assertthat,0.1,description,1
cran,assortnet,0.20,description,1
cran,assortnet,0.20,renv_lock,1
cran,attrition,0.0.0.9000,description,1
cran,audio,0.1-11,renv_lock,2
cran,audio,0.1-11,description,2
cran,audio,0.1-12,renv_lock,1
cran,augsynth,0.2.0,description,1
cran,autumn,0.1,renv_lock,1
cran,backports,1.5.0,renv_lock,63
cran,backports,1.4.1,renv_lock,40
cran,backports,1.4.1,description,16
cran,backports,1.2.1,renv_lock,7
cran,backports,1.5.0,description,6
cran,backports,1.5.1,renv_lock,4
cran,backports,1.2.1,description,3
cran,backports,1.1.5,renv_lock,2
cran,backports,1.1.9,renv_lock,2
cran,backports,1.3.0,renv_lock,1
cran,backports,1.1.5,description,1
cran,backports,1.1.6,description,1
cran,backports,1.1.7,description,1
cran,backports,1.4.1,install,1
cran,backports,1.1.2,description,1
cran,bacondecomp,0.1.1,description,2
cran,bamlss,1.1-9,description,1
cran,bapvar,0.0.0.9000,description,1
cran,barebones.FishSET,0.0.0.9000,description,1
cran,bartik.weight,0.1.0,description,1
cran,base,4.1.1,description,1
cran,base64enc,0.1-3,renv_lock,103
cran,base64enc,0.1-3,description,23
cran,base64enc,0.1-6,renv_lock,14
cran,base64enc,0.1-6,description,1
cran,base64enc,0.1-3,install,1
cran,base64url,1.4,renv_lock,6
cran,bayeslist,0.0.1.4,description,1
cran,bayeslist,0.0.1.1,description,1
cran,bayeslist,0.0.1.0,description,1
cran,bayesplot,1.13.0,renv_lock,3
cran,bayesplot,1.11.1,renv_lock,1
cran,bayesplot,1.9.0,renv_lock,1
cran,bayesplot,1.10.0,description,1
cran,bayesplot,1.12.0,renv_lock,1
cran,bayesplot,1.8.1,renv_lock,1
cran,bayestestR,0.17.0,renv_lock,11
cran,bayestestR,0.13.2,renv_lock,6
cran,bayestestR,0.14.0,renv_lock,3
cran,bayestestR,0.16.0,renv_lock,3
cran,bayestestR,0.13.1,renv_lock,3
cran,bayestestR,0.16.1,renv_lock,3
cran,bayestestR,0.13.0,renv_lock,2
cran,bayestestR,0.13.0,description,2
cran,bayestestR,0.3.0,renv_lock,2
cran,bayestestR,0.15.3,renv_lock,2
cran,bayestestR,0.15.1,renv_lock,1
cran,bayestestR,0.15.1,description,1
cran,bayestestR,0.15.2,renv_lock,1
cran,bayestestR,0.18.1,renv_lock,1
cran,bayestestR,0.11.5,renv_lock,1
cran,bbmle,1.0.25,description,1
cran,bbmle,1.0.25,renv_lock,1
cran,bbotk,1.5.0,renv_lock,2
cran,bbotk,1.8.1,renv_lock,1
cran,bbotk,1.5.0,description,1
cran,bdsmatrix,1.3-7,renv_lock,7
cran,bdsmatrix,1.3-6,renv_lock,5
cran,bdsmatrix,1.3-4,description,2
cran,bdsmatrix,1.3-7,description,2
cran,bdsmatrix,1.3-6,description,2
cran,bdsmatrix,1.3-4,renv_lock,1
cran,beepr,2.0,renv_lock,2
cran,beepr,1.3,description,1
cran,beepr,1.3,renv_lock,1
cran,beepr,2.0,description,1
cran,beeswarm,0.4.0,renv_lock,4
cran,bench,1.1.4,description,1
cran,bench,1.1.3,description,1
cran,bench,1.1.3,renv_lock,1
cran,benchmarkme,1.0.8,install,3
cran,bergr,0.0.0.9000,renv_lock,1
cran,berryFunctions,1.22.13,renv_lock,1
cran,betareg,3.1-4,renv_lock,2
cran,betareg,3.1-4,description,1
cran,bib2df,1.1.2,renv_lock,1
cran,bib2df,1.1.1,renv_lock,1
cran,bibtex,0.5.1,renv_lock,2
cran,bigD,0.3.1,renv_lock,6
cran,bigD,0.2.0,renv_lock,5
cran,bigD,0.2.0,description,2
cran,bigD,0.3.0,description,1
cran,bigalgebra,1.0.1,install,1
cran,biglm,0.9-2.1,description,1
cran,biglm,0.9-3,renv_lock,1
cran,bigmemory,4.6.4,renv_lock,2
cran,bigmemory,4.6.6,renv_lock,1
cran,bigmemory,4.6.4,description,1
cran,bigmemory.sri,0.1.8,renv_lock,3
cran,bigmemory.sri,0.1.8,description,1
cran,bindr,0.1.1,description,1
cran,bindrcpp,0.2.2,description,1
cran,binman,0.1.3,renv_lock,4
cran,binman,0.1.2,renv_lock,1
cran,binsmooth,0.2.2,description,1
cran,binsreg,1.1,description,1
cran,binsreg,1.1,renv_lock,1
cran,binsreg,0.9,renv_lock,1
cran,bit,4.6.0,renv_lock,47
cran,bit,4.0.5,renv_lock,41
cran,bit,4.0.5,description,15
cran,bit,4.0.4,renv_lock,14
cran,bit,4.5.0.1,renv_lock,8
cran,bit,4.0.4,description,5
cran,bit,4.5.0,renv_lock,4
cran,bit,4.6.0,description,3
cran,bit,4.0.5,install,2
cran,bit,4.5.0.1,description,1
cran,bit,4.5.0,description,1
cran,bit64,4.0.5,renv_lock,55
cran,bit64,4.6.0-1,renv_lock,52
cran,bit64,4.0.5,description,19
cran,bit64,4.5.2,renv_lock,5
cran,bit64,4.6.0-1,description,4
cran,bit64,4.0.5,install,2
cran,bit64,4.8.0,renv_lock,1
cran,bit64,4.8.2,renv_lock,1
cran,bitops,1.0-7,renv_lock,12
cran,bitops,1.0-9,renv_lock,11
cran,bitops,1.0-8,renv_lock,4
cran,bitops,1.0-7,description,3
cran,bitops,1.1-0,renv_lock,1
cran,bitops,1.0-9,description,1
cran,bitops,1.0-7,install,1
cran,bizdays,1.0.17,renv_lock,1
cran,blme,1.0-4,renv_lock,1
cran,blob,1.2.4,renv_lock,59
cran,blob,1.3.0,renv_lock,13
cran,blob,1.2.2,renv_lock,7
cran,blob,1.2.4,description,6
cran,blob,1.2.1,renv_lock,5
cran,blob,1.2.3,renv_lock,5
cran,blob,1.2.3,description,3
cran,blob,1.2.2,description,2
cran,blob,1.3.0,description,1
cran,blob,1.2.1,description,1
cran,blocs,0.1.1,renv_lock,1
cran,blopmatching,0.14.9.5,description,1
cran,blscrapeR,3.2.2,renv_lock,1
cran,bml,0.2.0,description,1
cran,bokner,0.0.0.9001,renv_lock,1
cran,bonn,1.0.2,renv_lock,1
cran,bookdown,0.24,renv_lock,1
cran,bookdown,0.38,renv_lock,1
cran,bookdown,0.30,renv_lock,1
cran,bookdown,0.43,renv_lock,1
cran,boot,1.3-31,renv_lock,15
cran,boot,1.3-28,renv_lock,14
cran,boot,1.3-32,renv_lock,14
cran,boot,1.3-30,renv_lock,13
cran,boot,1.3-28.1,renv_lock,10
cran,boot,1.3-28.1,description,3
cran,boot,1.3-28,description,3
cran,boot,1.3-22,renv_lock,2
cran,boot,1.3-28,install,1
cran,boot,1.3-30,description,1
cran,bootstrap,2019.6,renv_lock,3
cran,bootstrap,2019.6,description,2
cran,bpCausal,0.0.9,description,1
cran,bpNet,0.0.4,description,1
cran,bread,1.0.0,description,53
cran,breakfast,1.0.0,description,53
cran,brew,1.0-10,renv_lock,8
cran,brew,1.0-10,description,6
cran,brew,1.0-6,description,3
cran,brew,1.0-8,renv_lock,3
cran,brew,1.0-10,install,1
cran,brew,1.0-6,renv_lock,1
cran,brew,1.0-8,description,1
cran,brglm,0.7.2,install,2
cran,brglm,0.7.2,description,1
cran,bridgesampling,1.1-2,renv_lock,4
cran,bridgesampling,1.2-1,renv_lock,1
cran,bridgesampling,1.1-2,description,1
cran,brio,1.1.3,renv_lock,14
cran,brio,1.1.5,renv_lock,12
cran,brio,1.1.3,description,7
cran,brio,1.1.4,renv_lock,5
cran,brio,1.1.5,description,3
cran,brio,1.1.4,description,2
cran,brio,1.1.1,description,1
cran,brio,1.1.2,renv_lock,1
cran,brio,1.1.5,install,1
cran,brio,1.1.2,description,1
cran,brms,2.22.0,renv_lock,2
cran,brms,2.16.1,renv_lock,1
cran,brms,2.20.1,description,1
cran,brms,2.23.0,renv_lock,1
cran,brms,2.18.0,renv_lock,1
cran,broom,1.0.5,renv_lock,25
cran,broom,1.0.8,renv_lock,15
cran,broom,1.0.12,renv_lock,12
cran,broom,1.0.6,renv_lock,11
cran,broom,1.0.5,description,8
cran,broom,1.0.10,renv_lock,7
cran,broom,1.0.7,renv_lock,7
cran,broom,1.0.11,renv_lock,6
cran,broom,1.0.4,renv_lock,5
cran,broom,1.0.9,renv_lock,3
cran,broom,0.7.10,renv_lock,3
cran,broom,1.0.3,description,3
cran,broom,0.8.0,renv_lock,3
cran,broom,1.0.6,description,2
cran,broom,0.7.10,description,2
cran,broom,0.5.2,renv_lock,2
cran,broom,0.7.9,renv_lock,2
cran,broom,0.7.0,renv_lock,2
cran,broom,1.0.3,renv_lock,2
cran,broom,1.0.13,renv_lock,2
cran,broom,0.7.11,renv_lock,1
cran,broom,0.7.12,renv_lock,1
cran,broom,1.0.1,renv_lock,1
cran,broom,0.5.6,description,1
cran,broom,0.7.0,description,1
cran,broom,1.0.8,description,1
cran,broom,1.0.12,description,1
cran,broom,0.7.7,renv_lock,1
cran,broom,0.7.9,description,1
cran,broom,1.0.5,install,1
cran,broom,1.0.0,renv_lock,1
cran,broom,1.0.8,install,1
cran,broom,1.0.11,description,1
cran,broom,0.7.6,install,1
cran,broom,1.0.2,renv_lock,1
cran,broom,0.7.6,renv_lock,1
cran,broom,0.7.5,description,1
cran,broom,1.0.3,install,1
cran,broom,1.0.7,description,1
cran,broom,0.7.5,renv_lock,1
cran,broom,1.0.2,description,1
cran,broom.helpers,1.14.0,renv_lock,2
cran,broom.helpers,1.17.0,renv_lock,1
cran,broom.helpers,1.15.0,renv_lock,1
cran,broom.mixed,0.2.9.6,renv_lock,5
cran,broom.mixed,0.2.9.4,renv_lock,1
cran,broom.mixed,0.2.7,renv_lock,1
cran,brunch,1.0.0,description,50
cran,bs4Dash,2.3.0,renv_lock,1
cran,bs4Dash,2.0.3,renv_lock,1
cran,bslib,0.9.0,renv_lock,34
cran,bslib,0.8.0,renv_lock,16
cran,bslib,0.10.0,renv_lock,12
cran,bslib,0.5.1,renv_lock,10
cran,bslib,0.4.2,renv_lock,7
cran,bslib,0.7.0,renv_lock,5
cran,bslib,0.9.0,description,5
cran,bslib,0.4.2,description,5
cran,bslib,0.3.1,renv_lock,4
cran,bslib,0.6.1,description,3
cran,bslib,0.5.0,renv_lock,3
cran,bslib,0.6.1,renv_lock,3
cran,bslib,0.6.2,renv_lock,2
cran,bslib,0.4.1,renv_lock,2
cran,bslib,0.8.0,description,2
cran,bslib,0.4.0,renv_lock,2
cran,bslib,0.5.1,description,2
cran,bslib,0.2.4,renv_lock,1
cran,bslib,0.10.0,description,1
cran,bslib,0.3.1,description,1
cran,bslib,0.9.0,install,1
cran,bslib,0.12.0,renv_lock,1
cran,bslib,0.11.0,renv_lock,1
cran,bsmds,0.1,description,1
cran,btergm,1.10.12,renv_lock,1
cran,btergm,1.10.10,description,1
cran,btergm,1.9.0,description,1
cran,btergm,1.9.3,install,1
cran,bunching,0.8.6,renv_lock,1
cran,ca,0.71.1,renv_lock,1
cran,ca,0.71.1,description,1
cran,caTools,1.18.3,renv_lock,6
cran,caTools,1.18.2,renv_lock,6
cran,caTools,1.18.3,description,1
cran,caTools,1.18.2,description,1
cran,cachem,1.1.0,renv_lock,66
cran,cachem,1.0.8,renv_lock,25
cran,cachem,1.0.6,renv_lock,10
cran,cachem,1.1.0,description,8
cran,cachem,1.0.6,description,7
cran,cachem,1.0.8,description,6
cran,cachem,1.0.7,renv_lock,2
cran,cachem,1.0.5,description,1
cran,cachem,1.0.5,renv_lock,1
cran,cachem,1.1.0,install,1
cran,cachem,1.0.7,description,1
cran,cachem,1.0.4,renv_lock,1
cran,callr,3.7.6,renv_lock,64
cran,callr,3.7.3,renv_lock,25
cran,callr,3.7.0,renv_lock,12
cran,callr,3.7.3,description,11
cran,callr,3.7.6,description,7
cran,callr,3.7.0,description,3
cran,callr,3.4.4,renv_lock,2
cran,callr,3.4.3,description,2
cran,callr,3.3.2,renv_lock,2
cran,callr,3.7.1,renv_lock,1
cran,callr,3.5.1,description,1
cran,callr,3.7.5,description,1
cran,callr,3.7.5,renv_lock,1
cran,callr,3.7.2,renv_lock,1
cran,callr,3.7.6,install,1
cran,callr,3.5.1,renv_lock,1
cran,callr,3.8.0,renv_lock,1
cran,cancensus,0.5.7,renv_lock,1
cran,car,3.1-2,renv_lock,14
cran,car,3.1-3,renv_lock,13
cran,car,3.1-5,renv_lock,6
cran,car,3.1-2,description,5
cran,car,3.1-1,renv_lock,3
cran,car,3.1-1,description,2
cran,car,3.1-2,install,2
cran,car,3.0-0,description,1
cran,car,2.1-3,description,1
cran,car,3.0-12,renv_lock,1
cran,car,3.1-3,description,1
cran,car,3.0-7,description,1
cran,car,3.0-13,renv_lock,1
cran,car,3.0-10,description,1
cran,car,3.0-8,description,1
cran,car,3.0-10,renv_lock,1
cran,carData,3.0-5,renv_lock,33
cran,carData,3.0-5,description,8
cran,carData,3.0-6,renv_lock,6
cran,carData,3.0-4,description,2
cran,carData,3.0-4,renv_lock,1
cran,carData,3.0-3,description,1
cran,carData,3.0-1,description,1
cran,cards,0.2.2,renv_lock,1
cran,cards,0.6.0,renv_lock,1
cran,cards,0.7.1,renv_lock,1
cran,cardx,0.3.2,renv_lock,1
cran,caret,6.0-94,renv_lock,5
cran,caret,7.0-1,renv_lock,4
cran,caret,7.0-1,description,3
cran,caret,6.0-90,install,1
cran,caret,6.0-88,renv_lock,1
cran,caret,7.0-1,install,1
cran,caret,6.0-94,install,1
cran,caret,6.0-92,description,1
cran,caret,6.0-94,description,1
cran,caret,6.0-93,renv_lock,1
cran,causalToolbox,0.0.2.000,renv_lock,1
cran,causalToolbox,0.0.2.000,description,1
cran,causalsens,0.1,description,1
cran,causalweight,0.1.0,install,1
cran,ccesMRPprep,0.1.11,description,2
cran,ccesMRPrun,0.0.8,description,1
cran,ccesMRPviz,0.0.2,description,1
cran,cdlTools,1.13,renv_lock,1
cran,cellranger,1.1.0,renv_lock,105
cran,cellranger,1.1.0,description,20
cran,cellranger,1.1.0,install,1
cran,censable,0.0.5,renv_lock,2
cran,censable,0.0.8,renv_lock,1
cran,censusapi,0.8.0,renv_lock,2
cran,censusapi,0.9.0,renv_lock,1
cran,cgmunf,0.9.2,description,1
cran,checkmate,2.3.2,renv_lock,26
cran,checkmate,2.3.1,renv_lock,10
cran,checkmate,2.3.4,renv_lock,9
cran,checkmate,2.2.0,renv_lock,7
cran,checkmate,2.1.0,renv_lock,6
cran,checkmate,2.0.0,renv_lock,5
cran,checkmate,2.0.0,description,5
cran,checkmate,2.3.3,renv_lock,4
cran,checkmate,2.1.0,description,4
cran,checkmate,2.3.2,description,3
cran,checkmate,2.3.1,description,3
cran,checkmate,2.2.0,description,2
cran,checkmate,2.3.0,description,1
cran,checkmate,1.8.5,description,1
cran,checkmate,2.3.1,install,1
cran,checkpoint,1.0.2,description,1
cran,chibal,1.2.1,description,1
cran,chk,0.10.0,renv_lock,4
cran,chk,0.9.2,renv_lock,3
cran,chk,0.9.1,description,1
cran,chk,0.9.1,renv_lock,1
cran,chk,0.10.0,description,1
cran,chk,0.9.0,renv_lock,1
cran,chngpt,2023.11-29,renv_lock,1
cran,chromote,0.1.1,description,2
cran,chromote,0.4.0,description,1
cran,chron,2.3-62,renv_lock,1
cran,chron,2.3-62,description,1
cran,cjbart,0.3.1,description,1
cran,cjoint,2.0.6,description,2
cran,cjoint,2.1.0,install,1
cran,cjoint,2.1.1,renv_lock,1
cran,cjoint,2.1.0,renv_lock,1
cran,clarabel,0.9.0.1,renv_lock,1
cran,clarify,0.2.1,renv_lock,1
cran,class,7.3-23,renv_lock,19
cran,class,7.3-22,renv_lock,18
cran,class,7.3-20,renv_lock,7
cran,class,7.3-19,renv_lock,6
cran,class,7.3-21,renv_lock,1
cran,class,7.3-23,description,1
cran,class,7.3-19,description,1
cran,class,7.3-20,install,1
cran,class,7.3-15,renv_lock,1
cran,class,7.3-20,description,1
cran,classInt,0.4-11,renv_lock,19
cran,classInt,0.4-10,renv_lock,9
cran,classInt,0.4-3,description,5
cran,classInt,0.4-9,renv_lock,4
cran,classInt,0.4-10,description,3
cran,classInt,0.4-3,renv_lock,3
cran,classInt,0.4-9,description,2
cran,classInt,0.4-7,renv_lock,2
cran,classInt,0.4-10,install,1
cran,classInt,0.4-2,description,1
cran,classInt,0.4-11,description,1
cran,cld2,1.2.4,renv_lock,1
cran,cli,3.6.5,renv_lock,50
cran,cli,3.6.1,renv_lock,21
cran,cli,3.6.3,renv_lock,19
cran,cli,3.6.2,renv_lock,13
cran,cli,3.6.2,description,6
cran,cli,3.6.1,description,5
cran,cli,3.6.4,renv_lock,5
cran,cli,3.6.6,renv_lock,5
cran,cli,3.6.5,description,4
cran,cli,3.3.0,renv_lock,4
cran,cli,3.6.3,description,4
cran,cli,3.6.0,renv_lock,3
cran,cli,3.6.0,description,3
cran,cli,1.0.0,description,3
cran,cli,3.1.0,renv_lock,3
cran,cli,3.2.0,renv_lock,2
cran,cli,3.4.0,description,2
cran,cli,2.0.2,renv_lock,2
cran,cli,2.5.0,renv_lock,2
cran,cli,2.0.2,description,2
cran,cli,1.1.0,renv_lock,2
cran,cli,3.0.1,renv_lock,2
cran,cli,3.4.1,renv_lock,2
cran,cli,2.0.0,description,1
cran,cli,3.4.0,renv_lock,1
cran,cli,3.2.0,description,1
cran,cli,2.3.1,description,1
cran,cli,3.6.2,install,1
cran,cli,3.1.0,description,1
cran,cli,2.3.1,renv_lock,1
cran,cli,3.5.0,description,1
cran,clipr,0.8.0,renv_lock,104
cran,clipr,0.8.0,description,17
cran,clipr,0.7.1,renv_lock,12
cran,clipr,0.7.0,renv_lock,4
cran,clipr,0.7.1,description,4
cran,clipr,0.7.0,description,2
cran,clipr,0.8.1,renv_lock,1
cran,clipr,0.8.0,install,1
cran,clisymbols,1.2.0,renv_lock,9
cran,clock,0.7.0,renv_lock,3
cran,clock,0.7.4,renv_lock,3
cran,clock,0.7.1,renv_lock,2
cran,clock,0.7.3,renv_lock,2
cran,clock,0.7.0,description,1
cran,clock,0.7.1,description,1
cran,clock,0.6.1,renv_lock,1
cran,clock,0.7.2,description,1
cran,clock,0.7.4,description,1
cran,clubSandwich,0.5.3,renv_lock,1
cran,clubSandwich,0.5.3,description,1
cran,clue,0.3-66,renv_lock,2
cran,clue,0.3-66,description,1
cran,cluster,2.1.4,renv_lock,8
cran,cluster,2.1.6,renv_lock,6
cran,cluster,2.1.8.1,renv_lock,5
cran,cluster,2.1.8,renv_lock,3
cran,cluster,2.1.2,renv_lock,3
cran,cluster,2.1.8.2,renv_lock,2
cran,cluster,2.1.0,renv_lock,2
cran,cluster,2.1.4,description,2
cran,cluster,2.1.2,description,1
cran,cluster,2.1.0,description,1
cran,cluster,2.1.4,install,1
cran,cluster,2.1.3,renv_lock,1
cran,clusterGeneration,1.3.8,renv_lock,1
cran,clusterGeneration,1.3.8,description,1
cran,clusterSEs,2.6.5,renv_lock,1
cran,clusterSEs,2.6.2,description,1
cran,clustermq,0.9.0,renv_lock,1
cran,clustermq,0.8.95.2,renv_lock,1
cran,cmdstanr,0.7.1,renv_lock,1
cran,cmdstanr,0.9.0,renv_lock,1
cran,cmdstanr,0.6.0.9000,renv_lock,1
cran,cmdstanr,0.3.0.9000,renv_lock,1
cran,cobalt,4.6.0,renv_lock,2
cran,cobalt,4.5.1,description,1
cran,coda,0.19-4.1,renv_lock,14
cran,coda,0.19-4,renv_lock,10
cran,coda,0.19-4,description,5
cran,coda,0.19-3,description,2
cran,coda,0.17-1,description,1
cran,coda,0.19-3,renv_lock,1
cran,coda,0.19-4.1,description,1
cran,codebookr,0.1.9,renv_lock,1
cran,codetools,0.2-20,renv_lock,38
cran,codetools,0.2-18,renv_lock,20
cran,codetools,0.2-19,renv_lock,15
cran,codetools,0.2-19,description,3
cran,codetools,0.2-18,description,2
cran,codetools,0.2-16,renv_lock,2
cran,codetools,0.2-18,install,1
cran,codetools,0.2-20,description,1
cran,coefplot,1.2.8,renv_lock,1
cran,coin,1.4-2,renv_lock,1
cran,coin,1.4-3,renv_lock,1
cran,coler,0.2.0,renv_lock,1
cran,collapse,2.1.6,renv_lock,3
cran,collapse,1.9.2,description,2
cran,collapse,1.9.2,renv_lock,2
cran,collapse,2.0.13,renv_lock,2
cran,collapse,1.9.6,renv_lock,2
cran,collapse,1.7.6,install,1
cran,collapse,1.8.9,renv_lock,1
cran,collapse,2.0.19,description,1
cran,collapse,2.1.7,renv_lock,1
cran,collapse,1.7.6,description,1
