source,collection_id,language,package,n_deposits
dataverse,jlc,python,numpy,3
dataverse,jlc,python,matplotlib,3
dataverse,jlc,python,tqdm,3
dataverse,jlc,python,utils,2
dataverse,jlc,python,seaborn,2
dataverse,jlc,python,scipy,2
dataverse,jlc,python,scikit-learn,2
dataverse,jlc,python,requests,2
dataverse,jlc,python,PyPDF2,1
dataverse,jlc,python,pdfplumber,1
dataverse,jlc,python,selenium,1
dataverse,jlc,python,convokit,1
dataverse,jlc,python,PyYAML,1
dataverse,jlc,python,eyecite,1
dataverse,jlc,python,datasets,1
dataverse,jlc,python,torch,1
dataverse,jlc,python,transformers,1
dataverse,jlc,python,evaluate,1
dataverse,jlc,python,openai,1
dataverse,jlc,python,tenacity,1
dataverse,jlc,python,thefuzz,1
dataverse,jlc,python,roman,1
dataverse,jlc,python,gensim,1
dataverse,jlc,python,bokeh,1
dataverse,jlc,python,SQLAlchemy,1
dataverse,jlc,python,models,1
dataverse,jlc,python,outcome-utils,1
dataverse,jlc,r,tidyverse,32
dataverse,jlc,r,ggplot2,32
dataverse,jlc,r,dplyr,31
dataverse,jlc,r,stargazer,28
dataverse,jlc,r,haven,15
dataverse,jlc,r,xtable,12
dataverse,jlc,r,tidyr,12
dataverse,jlc,r,MASS,11
dataverse,jlc,r,lmtest,11
dataverse,jlc,r,scales,11
dataverse,jlc,r,sandwich,11
dataverse,jlc,r,broom,10
dataverse,jlc,r,lubridate,9
dataverse,jlc,r,foreign,9
dataverse,jlc,r,car,8
dataverse,jlc,r,stringr,8
dataverse,jlc,r,readr,8
dataverse,jlc,r,readxl,7
dataverse,jlc,r,plyr,7
dataverse,jlc,r,lme4,7
dataverse,jlc,r,gridExtra,7
dataverse,jlc,r,arm,7
dataverse,jlc,r,knitr,6
dataverse,jlc,r,texreg,6
dataverse,jlc,r,patchwork,6
dataverse,jlc,r,modelsummary,6
dataverse,jlc,r,marginaleffects,6
dataverse,jlc,r,nnet,6
dataverse,jlc,r,reshape2,5
dataverse,jlc,r,MatchIt,5
dataverse,jlc,r,readstata13,5
dataverse,jlc,r,purrr,5
dataverse,jlc,r,tibble,5
dataverse,jlc,r,ggpubr,5
dataverse,jlc,r,psych,5
dataverse,jlc,r,sjPlot,4
dataverse,jlc,r,fixest,4
dataverse,jlc,r,mice,4
dataverse,jlc,r,Zelig,3
dataverse,jlc,r,extrafont,3
dataverse,jlc,r,ggthemes,3
dataverse,jlc,r,quanteda,3
dataverse,jlc,r,here,3
dataverse,jlc,r,caret,3
dataverse,jlc,r,ggrepel,3
dataverse,jlc,r,forcats,3
dataverse,jlc,r,devtools,3
dataverse,jlc,r,margins,3
dataverse,jlc,r,sjmisc,3
dataverse,jlc,r,cobalt,2
dataverse,jlc,r,vtable,2
dataverse,jlc,r,readtext,2
dataverse,jlc,r,MCMCpack,2
dataverse,jlc,r,pROC,2
dataverse,jlc,r,weights,2
dataverse,jlc,r,this.path,2
dataverse,jlc,r,cowplot,2
dataverse,jlc,r,estimatr,2
dataverse,jlc,r,rlang,2
dataverse,jlc,r,randomForest,2
dataverse,jlc,r,tidymodels,2
dataverse,jlc,r,sqldf,2
dataverse,jlc,r,quanteda.textmodels,2
dataverse,jlc,r,interflex,2
dataverse,jlc,r,openxlsx,2
dataverse,jlc,r,emmeans,2
dataverse,jlc,r,rstatix,2
dataverse,jlc,r,flextable,2
dataverse,jlc,r,GGally,2
dataverse,jlc,r,tidytext,2
dataverse,jlc,r,rstanarm,2
dataverse,jlc,r,wordcloud,2
dataverse,jlc,r,Rcpp,2
dataverse,jlc,r,pscl,2
dataverse,jlc,r,rstan,2
dataverse,jlc,r,boot,2
dataverse,jlc,r,cjoint,2
dataverse,jlc,r,questionr,2
dataverse,jlc,r,mvtnorm,2
dataverse,jlc,r,Hmisc,2
dataverse,jlc,r,Matching,2
dataverse,jlc,r,RColorBrewer,2
dataverse,jlc,r,miceadds,2
dataverse,jlc,r,CBPS,2
dataverse,jlc,r,brms,2
dataverse,jlc,r,Matrix,2
dataverse,jlc,r,lavaan,2
dataverse,jlc,r,data.table,2
dataverse,jlc,r,httr,2
dataverse,jlc,r,lfe,1
dataverse,jlc,r,BayesTree,1
dataverse,jlc,r,birdring,1
dataverse,jlc,r,coda,1
dataverse,jlc,r,ggtext,1
dataverse,jlc,r,vioplot,1
dataverse,jlc,r,writexl,1
dataverse,jlc,r,h2o,1
dataverse,jlc,r,xgboost,1
dataverse,jlc,r,wfe,1
dataverse,jlc,r,ade4,1
dataverse,jlc,r,pacman,1
dataverse,jlc,r,runner,1
dataverse,jlc,r,AER,1
dataverse,jlc,r,ivregEX,1
dataverse,jlc,r,ivpack,1
dataverse,jlc,r,ivmodel,1
dataverse,jlc,r,multiwayvcov,1
dataverse,jlc,r,poibin,1
dataverse,jlc,r,ggridges,1
dataverse,jlc,r,dotwhisker,1
dataverse,jlc,r,ggsignif,1
dataverse,jlc,r,mediation,1
dataverse,jlc,r,nleqslv,1
dataverse,jlc,r,labelled,1
dataverse,jlc,r,ggExtra,1
dataverse,jlc,r,fastDummies,1
dataverse,jlc,r,network,1
dataverse,jlc,r,sna,1
dataverse,jlc,r,intergraph,1
dataverse,jlc,r,tensorflow,1
dataverse,jlc,r,keras,1
dataverse,jlc,r,caTools,1
dataverse,jlc,r,tfruns,1
dataverse,jlc,r,Metrics,1
dataverse,jlc,r,e1071,1
dataverse,jlc,r,doParallel,1
dataverse,jlc,r,topicmodels,1
dataverse,jlc,r,textmineR,1
dataverse,jlc,r,textstem,1
dataverse,jlc,r,maps,1
dataverse,jlc,r,ggcorrplot,1
dataverse,jlc,r,MSBVAR,1
dataverse,jlc,r,magrittr,1
dataverse,jlc,r,tseries,1
dataverse,jlc,r,gdata,1
dataverse,jlc,r,tscount,1
dataverse,jlc,r,strucchange,1
dataverse,jlc,r,forecast,1
dataverse,jlc,r,ecm,1
dataverse,jlc,r,usethis,1
dataverse,jlc,r,bggum,1
dataverse,jlc,r,BayesPostEst,1
dataverse,jlc,r,tableone,1
dataverse,jlc,r,cem,1
dataverse,jlc,r,summarytools,1
dataverse,jlc,r,table1,1
dataverse,jlc,r,DHARMa,1
dataverse,jlc,r,performance,1
dataverse,jlc,r,viridis,1
dataverse,jlc,r,sure,1
dataverse,jlc,r,matrixStats,1
dataverse,jlc,r,lavaan.survey,1
dataverse,jlc,r,semTable,1
dataverse,jlc,r,zoo,1
dataverse,jlc,r,officer,1
dataverse,jlc,r,imputeTS,1
dataverse,jlc,r,clubSandwich,1
dataverse,jlc,r,mitools,1
dataverse,jlc,r,survey,1
dataverse,jlc,r,cregg,1
dataverse,jlc,r,memisc,1
dataverse,jlc,r,ROCR,1
dataverse,jlc,r,verification,1
dataverse,jlc,r,TMB,1
dataverse,jlc,r,effects,1
dataverse,jlc,r,sjlabelled,1
dataverse,jlc,r,installr,1
dataverse,jlc,r,plm,1
dataverse,jlc,r,corrplot,1
dataverse,jlc,r,MCMCglmm,1
dataverse,jlc,r,DataCombine,1
dataverse,jlc,r,VIM,1
dataverse,jlc,r,rpart,1
dataverse,jlc,r,rpart.plot,1
dataverse,jlc,r,partykit,1
dataverse,jlc,r,fitdistrplus,1
dataverse,jlc,r,dlnm,1
dataverse,jlc,r,lmerTest,1
dataverse,jlc,r,piecewiseSEM,1
dataverse,jlc,r,MuMIn,1
dataverse,jlc,r,tm,1
dataverse,jlc,r,curl,1
dataverse,jlc,r,DT,1
dataverse,jlc,r,SnowballC,1
dataverse,jlc,r,lattice,1
dataverse,jlc,r,hrbrthemes,1
dataverse,jlc,r,egg,1
dataverse,jlc,r,textdata,1
dataverse,jlc,r,survival,1
dataverse,jlc,r,ggeffects,1
dataverse,jlc,r,poliscidata,1
dataverse,jlc,r,ggplot,1
dataverse,jlc,r,rstudioapi,1
dataverse,jlc,r,rvest,1
dataverse,jlc,r,foreach,1
dataverse,jlc,r,fuzzyjoin,1
dataverse,jlc,r,furrr,1
dataverse,jlc,r,future,1
dataverse,jlc,r,RSelenium,1
dataverse,jlc,r,xml2,1
dataverse,jlc,r,progress,1
dataverse,jlc,r,skimr,1
dataverse,jlc,r,kableExtra,1
dataverse,jlc,r,TAM,1
dataverse,jlc,r,diagis,1
dataverse,jlc,r,robsurvey,1
dataverse,jlc,stata,coefplot,14
dataverse,jlc,stata,estout,13
dataverse,jlc,stata,stripplot,3
dataverse,jlc,stata,fitstat,3
dataverse,jlc,stata,outreg2,3
dataverse,jlc,stata,mplotoffset,2
dataverse,jlc,stata,mgen,2
dataverse,jlc,stata,pre,2
dataverse,jlc,stata,psmatch2,2
dataverse,jlc,stata,rbounds,2
dataverse,jlc,stata,cem,2
dataverse,jlc,stata,firthlogit,2
dataverse,jlc,stata,er,1
dataverse,jlc,stata,combomarginsplot,1
dataverse,jlc,stata,synth,1
dataverse,jlc,stata,outreg,1
dataverse,jlc,stata,interflex,1
dataverse,jlc,stata,clus_nway,1
dataverse,jlc,stata,conjoint,1
dataverse,jlc,stata,ciplot,1
dataverse,jlc,stata,distplot,1
dataverse,jlc,stata,catplot,1
dataverse,jlc,stata,more_clarify,1
dataverse,jlc,stata,asdoc,1
dataverse,jlc,stata,stop,1
dataverse,jlc,stata,grstyle,1
dataverse,johd,python,pandas,3
dataverse,johd,python,requests,1
dataverse,johd,python,pywikibot,1
dataverse,jop,python,numpy,22
dataverse,jop,python,pandas,22
dataverse,jop,python,scikit-learn,10
dataverse,jop,python,scipy,9
dataverse,jop,python,matplotlib,8
dataverse,jop,python,tqdm,7
dataverse,jop,python,nltk,5
dataverse,jop,python,torch,5
dataverse,jop,python,gensim,4
dataverse,jop,python,transformers,4
dataverse,jop,python,seaborn,3
dataverse,jop,python,util,3
dataverse,jop,python,tensorflow,2
dataverse,jop,python,spacy,2
dataverse,jop,python,pyreadr,2
dataverse,jop,python,selenium,2
dataverse,jop,python,xlrd,2
dataverse,jop,python,plotly,2
dataverse,jop,python,datasets,2
dataverse,jop,python,kneed,1
dataverse,jop,python,setuptools,1
dataverse,jop,python,reverse_geocoder,1
dataverse,jop,python,botometer,1
dataverse,jop,python,Unidecode,1
dataverse,jop,python,fuzzywuzzy,1
dataverse,jop,python,GDAL,1
dataverse,jop,python,beautifulsoup4,1
dataverse,jop,python,networkx,1
dataverse,jop,python,regex,1
dataverse,jop,python,requests,1
dataverse,jop,python,us,1
dataverse,jop,python,utils,1
dataverse,jop,python,linearmodels,1
dataverse,jop,python,tensorboardX,1
dataverse,jop,python,apex,1
dataverse,jop,python,config,1
dataverse,jop,python,japanese-address,1
dataverse,jop,python,evaluate,1
dataverse,jop,python,statsmodels,1
dataverse,jop,python,googletrans,1
dataverse,jop,python,h2o,1
dataverse,jop,python,progressbar,1
dataverse,jop,python,PyQt4,1
dataverse,jop,python,google-api-python-client,1
dataverse,jop,python,pytorch-lightning,1
dataverse,jop,python,torchmetrics,1
dataverse,jop,python,webdriver-manager,1
dataverse,jop,python,laserembeddings,1
dataverse,jop,python,pycld2,1
dataverse,jop,python,sentence-transformers,1
dataverse,jop,python,chart-studio,1
dataverse,jop,python,xlsxwriter,1
dataverse,jop,python,absl,1
dataverse,jop,python,setup-utils,1
dataverse,jop,python,tensorflow-probability,1
dataverse,jop,python,openai,1
dataverse,jop,python,ipython,1
dataverse,jop,r,ggplot2,395
dataverse,jop,r,dplyr,381
dataverse,jop,r,tidyverse,278
dataverse,jop,r,stargazer,278
dataverse,jop,r,foreign,235
dataverse,jop,r,xtable,214
dataverse,jop,r,haven,168
dataverse,jop,r,lmtest,165
dataverse,jop,r,plyr,157
dataverse,jop,r,stringr,155
dataverse,jop,r,scales,154
dataverse,jop,r,gridExtra,153
dataverse,jop,r,sandwich,149
dataverse,jop,r,tidyr,119
dataverse,jop,r,data.table,116
dataverse,jop,r,MASS,112
dataverse,jop,r,readxl,110
dataverse,jop,r,broom,110
dataverse,jop,r,car,108
dataverse,jop,r,texreg,107
dataverse,jop,r,reshape2,106
dataverse,jop,r,readstata13,103
dataverse,jop,r,ggpubr,100
dataverse,jop,r,lubridate,100
dataverse,jop,r,estimatr,96
dataverse,jop,r,lfe,88
dataverse,jop,r,knitr,87
dataverse,jop,r,kableExtra,83
dataverse,jop,r,lme4,80
dataverse,jop,r,fixest,76
dataverse,jop,r,Hmisc,70
dataverse,jop,r,cowplot,69
dataverse,jop,r,RColorBrewer,68
dataverse,jop,r,plm,63
dataverse,jop,r,modelsummary,63
dataverse,jop,r,readr,62
dataverse,jop,r,psych,58
dataverse,jop,r,patchwork,53
dataverse,jop,r,sf,52
dataverse,jop,r,arm,50
dataverse,jop,r,survey,48
dataverse,jop,r,margins,46
dataverse,jop,r,rdrobust,44
dataverse,jop,r,ggrepel,43
dataverse,jop,r,AER,41
dataverse,jop,r,magrittr,41
dataverse,jop,r,devtools,39
dataverse,jop,r,pacman,39
dataverse,jop,r,here,38
dataverse,jop,r,zoo,36
dataverse,jop,r,tibble,36
dataverse,jop,r,MatchIt,35
dataverse,jop,r,multiwayvcov,35
dataverse,jop,r,stringi,34
dataverse,jop,r,purrr,34
dataverse,jop,r,mediation,33
dataverse,jop,r,quanteda,33
dataverse,jop,r,maptools,32
dataverse,jop,r,interflex,32
dataverse,jop,r,ggthemes,31
dataverse,jop,r,Matching,30
dataverse,jop,r,countrycode,29
dataverse,jop,r,rgdal,28
dataverse,jop,r,fastDummies,28
dataverse,jop,r,stm,27
dataverse,jop,r,rstudioapi,27
dataverse,jop,r,marginaleffects,26
dataverse,jop,r,forcats,26
dataverse,jop,r,viridis,26
dataverse,jop,r,janitor,25
dataverse,jop,r,reshape,25
dataverse,jop,r,maps,25
dataverse,jop,r,sp,25
dataverse,jop,r,lattice,25
dataverse,jop,r,ggeffects,25
dataverse,jop,r,cobalt,24
dataverse,jop,r,foreach,24
dataverse,jop,r,sjPlot,24
dataverse,jop,r,pscl,23
dataverse,jop,r,effects,23
dataverse,jop,r,plotrix,22
dataverse,jop,r,doParallel,22
dataverse,jop,r,gtools,21
dataverse,jop,r,ggridges,21
dataverse,jop,r,mgcv,21
dataverse,jop,r,extrafont,21
dataverse,jop,r,openxlsx,21
dataverse,jop,r,boot,21
dataverse,jop,r,nnet,21
dataverse,jop,r,dotwhisker,21
dataverse,jop,r,rdd,20
dataverse,jop,r,rms,20
dataverse,jop,r,tm,20
dataverse,jop,r,Matrix,20
dataverse,jop,r,tidytext,20
dataverse,jop,r,caret,20
dataverse,jop,r,miceadds,20
dataverse,jop,r,coefplot,19
dataverse,jop,r,mice,19
dataverse,jop,r,cregg,19
dataverse,jop,r,sensemakr,19
dataverse,jop,r,memisc,19
dataverse,jop,r,rio,19
dataverse,jop,r,interplot,19
dataverse,jop,r,igraph,18
dataverse,jop,r,matrixStats,18
dataverse,jop,r,survival,18
dataverse,jop,r,Amelia,18
dataverse,jop,r,mvtnorm,18
dataverse,jop,r,panelView,18
dataverse,jop,r,Zelig,18
dataverse,jop,r,spdep,17
dataverse,jop,r,PanelMatch,17
dataverse,jop,r,cjoint,17
dataverse,jop,r,rgeos,16
dataverse,jop,r,did,16
dataverse,jop,r,MCMCpack,16
dataverse,jop,r,jtools,16
dataverse,jop,r,ggmap,16
dataverse,jop,r,rddensity,16
dataverse,jop,r,ggtext,15
dataverse,jop,r,glmnet,15
dataverse,jop,r,coda,15
dataverse,jop,r,RItools,15
dataverse,jop,r,rjags,14
dataverse,jop,r,multcomp,14
dataverse,jop,r,ebal,14
dataverse,jop,r,gplots,14
dataverse,jop,r,gt,14
dataverse,jop,r,rvest,14
dataverse,jop,r,weights,14
dataverse,jop,r,cem,14
dataverse,jop,r,rstan,13
dataverse,jop,r,Rmisc,13
dataverse,jop,r,clubSandwich,13
dataverse,jop,r,labelled,13
dataverse,jop,r,mapproj,13
dataverse,jop,r,apsrtable,13
dataverse,jop,r,gtsummary,13
dataverse,jop,r,ggh4x,13
dataverse,jop,r,ggstance,12
dataverse,jop,r,vtable,12
dataverse,jop,r,sjmisc,12
dataverse,jop,r,lmerTest,12
dataverse,jop,r,emmeans,12
dataverse,jop,r,rlang,12
dataverse,jop,r,gdata,12
dataverse,jop,r,descr,11
dataverse,jop,r,clusterSEs,11
dataverse,jop,r,glue,11
dataverse,jop,r,conflicted,11
dataverse,jop,r,corrplot,11
dataverse,jop,r,DataCombine,11
dataverse,jop,r,sjlabelled,11
dataverse,jop,r,readtext,10
dataverse,jop,r,renv,10
dataverse,jop,r,remotes,10
dataverse,jop,r,doBy,10
dataverse,jop,r,grf,10
dataverse,jop,r,lemon,10
dataverse,jop,r,ordinal,9
dataverse,jop,r,xlsx,9
dataverse,jop,r,jsonlite,9
dataverse,jop,r,sna,9
dataverse,jop,r,tidylog,9
dataverse,jop,r,questionr,9
dataverse,jop,r,writexl,9
dataverse,jop,r,gtable,9
dataverse,jop,r,geosphere,9
dataverse,jop,r,Cairo,8
dataverse,jop,r,huxtable,8
dataverse,jop,r,dummies,8
dataverse,jop,r,pbapply,8
dataverse,jop,r,furrr,8
dataverse,jop,r,network,8
dataverse,jop,r,rworldmap,8
dataverse,jop,r,hrbrthemes,8
dataverse,jop,r,showtext,8
dataverse,jop,r,classInt,8
dataverse,jop,r,Formula,8
dataverse,jop,r,stringdist,7
dataverse,jop,r,rgenoud,7
dataverse,jop,r,factoextra,7
dataverse,jop,r,randomForest,7
dataverse,jop,r,Rcpp,7
dataverse,jop,r,mapdata,7
dataverse,jop,r,mfx,7
dataverse,jop,r,tseries,7
dataverse,jop,r,irr,7
dataverse,jop,r,ri2,7
dataverse,jop,r,GGally,7
dataverse,jop,r,list,7
dataverse,jop,r,brms,7
dataverse,jop,r,randomizr,7
dataverse,jop,r,metafor,7
dataverse,jop,r,wordcloud,7
dataverse,jop,r,sampleSelection,7
dataverse,jop,r,lavaan,7
dataverse,jop,r,tinytable,7
dataverse,jop,r,fs,7
dataverse,jop,r,raster,7
dataverse,jop,r,tidycensus,7
dataverse,jop,r,tictoc,7
dataverse,jop,r,ivreg,7
dataverse,jop,r,CBPS,6
dataverse,jop,r,WeightIt,6
dataverse,jop,r,beepr,6
dataverse,jop,r,VGAM,6
dataverse,jop,r,future,6
dataverse,jop,r,ltm,6
dataverse,jop,r,tigris,6
dataverse,jop,r,fastLink,6
dataverse,jop,r,ggalluvial,6
dataverse,jop,r,DeclareDesign,6
dataverse,jop,r,pwr,6
dataverse,jop,r,topicmodels,6
dataverse,jop,r,ivpack,6
dataverse,jop,r,ri,6
dataverse,jop,r,FindIt,6
dataverse,jop,r,gsynth,6
dataverse,jop,r,wesanderson,6
dataverse,jop,r,effectsize,6
dataverse,jop,r,fect,6
dataverse,jop,r,rmeta,6
dataverse,jop,r,ggforce,6
dataverse,jop,r,DescTools,6
dataverse,jop,r,systemfit,6
dataverse,jop,r,pryr,5
dataverse,jop,r,coin,5
dataverse,jop,r,pander,5
dataverse,jop,r,pBrackets,5
dataverse,jop,r,logr,5
dataverse,jop,r,doMC,5
dataverse,jop,r,abind,5
dataverse,jop,r,doRNG,5
dataverse,jop,r,pdftools,5
dataverse,jop,r,flextable,5
dataverse,jop,r,arrow,5
dataverse,jop,r,fst,5
dataverse,jop,r,rdpower,5
dataverse,jop,r,splitstackshape,5
dataverse,jop,r,rmarkdown,5
dataverse,jop,r,pROC,5
dataverse,jop,r,RCurl,5
dataverse,jop,r,assertthat,5
dataverse,jop,r,zipcode,5
dataverse,jop,r,broom.mixed,5
dataverse,jop,r,naniar,5
dataverse,jop,r,wfe,5
dataverse,jop,r,xml2,5
dataverse,jop,r,ZeligChoice,5
dataverse,jop,r,nlme,5
dataverse,jop,r,lwgeom,5
dataverse,jop,r,rnaturalearth,5
dataverse,jop,r,ggpattern,5
dataverse,jop,r,tinytex,5
dataverse,jop,r,ineq,5
dataverse,jop,r,latticeExtra,5
dataverse,jop,r,stopwords,5
dataverse,jop,r,optmatch,5
dataverse,jop,r,msm,5
dataverse,jop,r,rstanarm,5
dataverse,jop,r,FactoMineR,5
dataverse,jop,r,srvyr,5
dataverse,jop,r,glmmTMB,5
dataverse,jop,r,RSQLite,5
dataverse,jop,r,R.utils,4
dataverse,jop,r,ggExtra,4
dataverse,jop,r,bacondecomp,4
dataverse,jop,r,bayesplot,4
dataverse,jop,r,runjags,4
dataverse,jop,r,latex2exp,4
dataverse,jop,r,rbounds,4
dataverse,jop,r,tables,4
dataverse,jop,r,blme,4
dataverse,jop,r,officer,4
dataverse,jop,r,dtplyr,4
dataverse,jop,r,tmap,4
dataverse,jop,r,ragg,4
dataverse,jop,r,e1071,4
dataverse,jop,r,viridisLite,4
dataverse,jop,r,mirt,4
dataverse,jop,r,psy,4
dataverse,jop,r,DirectEffects,4
dataverse,jop,r,TOSTER,4
dataverse,jop,r,vars,4
dataverse,jop,r,spatialreg,4
dataverse,jop,r,numDeriv,4
dataverse,jop,r,wru,4
dataverse,jop,r,usmap,4
dataverse,jop,r,webshot,4
dataverse,jop,r,gmodels,4
dataverse,jop,r,rstatix,4
dataverse,jop,r,optimx,4
dataverse,jop,r,tikzDevice,4
dataverse,jop,r,rpart,4
dataverse,jop,r,KernSmooth,4
dataverse,jop,r,httr,4
dataverse,jop,r,ggdist,4
dataverse,jop,r,fields,4
dataverse,jop,r,statmod,4
dataverse,jop,r,colorspace,4
dataverse,jop,r,biglm,4
dataverse,jop,r,progress,4
dataverse,jop,r,rsample,4
dataverse,jop,r,skimr,4
dataverse,jop,r,mnormt,4
dataverse,jop,r,posterior,4
dataverse,jop,r,bayestestR,4
dataverse,jop,r,summarytools,4
dataverse,jop,r,callr,4
dataverse,jop,r,ggtern,4
dataverse,jop,r,terra,4
dataverse,jop,r,mapview,4
dataverse,jop,r,dismo,4
dataverse,jop,r,snow,4
dataverse,jop,r,text2vec,4
dataverse,jop,r,parameters,4
dataverse,jop,r,spatstat,4
dataverse,jop,r,performance,4
dataverse,jop,r,robustbase,4
dataverse,jop,r,bife,4
dataverse,jop,r,strucchange,3
dataverse,jop,r,statar,3
dataverse,jop,r,fiftystater,3
dataverse,jop,r,ranger,3
dataverse,jop,r,modelr,3
dataverse,jop,r,lpSolve,3
dataverse,jop,r,doSNOW,3
dataverse,jop,r,brglm,3
dataverse,jop,r,ggraph,3
dataverse,jop,r,proxy,3
dataverse,jop,r,cshapes,3
dataverse,jop,r,quanteda.textmodels,3
dataverse,jop,r,geobr,3
dataverse,jop,r,rmapshaper,3
dataverse,jop,r,wnominate,3
dataverse,jop,r,visreg,3
dataverse,jop,r,table1,3
dataverse,jop,r,formattable,3
dataverse,jop,r,htmltools,3
dataverse,jop,r,splm,3
dataverse,jop,r,multilevel,3
dataverse,jop,r,VIM,3
dataverse,jop,r,reldist,3
dataverse,jop,r,quickmatch,3
dataverse,jop,r,mclogit,3
dataverse,jop,r,reporttools,3
dataverse,jop,r,peacesciencer,3
dataverse,jop,r,egg,3
dataverse,jop,r,XML,3
dataverse,jop,r,leaflet,3
dataverse,jop,r,ggplotify,3
dataverse,jop,r,coxme,3
dataverse,jop,r,WDI,3
dataverse,jop,r,repmis,3
dataverse,jop,r,sciplot,3
dataverse,jop,r,aod,3
dataverse,jop,r,merTools,3
dataverse,jop,r,bit64,3
dataverse,jop,r,gender,3
dataverse,jop,r,collapse,3
dataverse,jop,r,anesrake,3
dataverse,jop,r,pbkrtest,3
dataverse,jop,r,yardstick,3
dataverse,jop,r,alpaca,3
dataverse,jop,r,gghighlight,3
dataverse,jop,r,fabricatr,3
dataverse,jop,r,clarify,3
dataverse,jop,r,SnowballC,3
dataverse,jop,r,tableone,3
dataverse,jop,r,quanteda.textplots,3
dataverse,jop,r,ggsignif,3
dataverse,jop,r,betareg,3
dataverse,jop,r,mcmcplots,3
dataverse,jop,r,PRROC,3
dataverse,jop,r,verification,3
dataverse,jop,r,tidyselect,3
dataverse,jop,r,RgoogleMaps,3
dataverse,jop,r,googleLanguageR,3
dataverse,jop,r,ids,3
dataverse,jop,r,quantreg,3
dataverse,jop,r,corrgram,3
dataverse,jop,r,locfit,3
dataverse,jop,r,zeligverse,3
dataverse,jop,r,birdie,3
dataverse,jop,r,cvap,3
dataverse,jop,r,slam,3
dataverse,jop,r,gbm,3
dataverse,jop,r,ergm,3
dataverse,jop,r,inline,3
dataverse,jop,r,groundhog,3
dataverse,jop,r,TwoWayFEWeights,2
dataverse,jop,r,GPArotation,2
dataverse,jop,r,shinystan,2
dataverse,jop,r,rjson,2
dataverse,jop,r,pcse,2
dataverse,jop,r,np,2
dataverse,jop,r,mlogit,2
dataverse,jop,r,lsmeans,2
dataverse,jop,r,endorse,2
dataverse,jop,r,markdown,2
dataverse,jop,r,shiny,2
dataverse,jop,r,visNetwork,2
dataverse,jop,r,quantmod,2
dataverse,jop,r,choroplethrMaps,2
dataverse,jop,r,USAboundaries,2
dataverse,jop,r,corrr,2
dataverse,jop,r,vioplot,2
dataverse,jop,r,manifestoR,2
dataverse,jop,r,basicspace,2
dataverse,jop,r,vietnamcode,2
dataverse,jop,r,png,2
dataverse,jop,r,quanteda.textstats,2
dataverse,jop,r,ggbeeswarm,2
dataverse,jop,r,olsrr,2
dataverse,jop,r,factorEx,2
dataverse,jop,r,ZeligMultilevel,2
dataverse,jop,r,keyATM,2
dataverse,jop,r,rlist,2
dataverse,jop,r,fuzzyjoin,2
dataverse,jop,r,fmsb,2
dataverse,jop,r,fwildclusterboot,2
dataverse,jop,r,combinat,2
dataverse,jop,r,withr,2
dataverse,jop,r,ggpmisc,2
dataverse,jop,r,qwraps2,2
dataverse,jop,r,googlesheets4,2
dataverse,jop,r,qdap,2
dataverse,jop,r,calibrate,2
dataverse,jop,r,expss,2
dataverse,jop,r,rprojroot,2
dataverse,jop,r,crayon,2
dataverse,jop,r,qdapRegex,2
dataverse,jop,r,qualtRics,2
dataverse,jop,r,states,2
dataverse,jop,r,ldatuning,2
dataverse,jop,r,lda,2
dataverse,jop,r,bursts,2
dataverse,jop,r,NetMix,2
dataverse,jop,r,dnr,2
dataverse,jop,r,missMDA,2
dataverse,jop,r,gapminder,2
dataverse,jop,r,peRspective,2
dataverse,jop,r,orcutt,2
dataverse,jop,r,xts,2
dataverse,jop,r,digest,2
dataverse,jop,r,rnaturalearthdata,2
dataverse,jop,r,HonestDiD,2
dataverse,jop,r,hexbin,2
dataverse,jop,r,bootstrap,2
dataverse,jop,r,BART,2
dataverse,jop,r,rpart.plot,2
dataverse,jop,r,faraway,2
dataverse,jop,r,censReg,2
dataverse,jop,r,testthat,2
dataverse,jop,r,metaplus,2
dataverse,jop,r,meta,2
dataverse,jop,r,gee,2
dataverse,jop,r,broom.helpers,2
dataverse,jop,r,erer,2
dataverse,jop,r,BBmisc,2
dataverse,jop,r,prediction,2
dataverse,jop,r,MatchingFrontier,2
dataverse,jop,r,mefa,2
dataverse,jop,r,sqldf,2
dataverse,jop,r,forecast,2
dataverse,jop,r,splines2,2
dataverse,jop,r,jiebaR,2
dataverse,jop,r,gsheet,2
dataverse,jop,r,rdlocrand,2
dataverse,jop,r,R2jags,2
dataverse,jop,r,fossil,2
dataverse,jop,r,RSelenium,2
dataverse,jop,r,future.apply,2
dataverse,jop,r,pastecs,2
dataverse,jop,r,truncnorm,2
dataverse,jop,r,exactRankTests,2
dataverse,jop,r,date,2
dataverse,jop,r,RcppArmadillo,2
dataverse,jop,r,textmineR,2
