name,language,n_mentions
tax_corruption_B,stata,9
cluster_helpers,python,9
event_study_idlaws,stata,9
weighted,python,9
prevday_corr_dnpS_2,stata,9
prevday_corr_dnpA_2,stata,9
prevday_corr_dnpNP_2,stata,9
prevday_corr_dnpP_2,stata,9
NPNAME1_,stata,8
years_CL_,stata,8
post_CL_shortterm,stata,8
post_CL_broad,stata,8
post_CL_DMA,stata,8
QUADRO,stata,8
a,stata,8
_prefix_display,stata,8
sufficient_statistics,notebook,8
nameUniq,stata,8
vet_typ4,stata,8
axpayabs,stata,8
rsnnotw,stata,8
filestat,stata,8
a_uslhrs,stata,8
i_hiout,stata,8
i_lkweek,stata,8
i_retva1,stata,8
othstyp2,stata,8
a_famnum,stata,8
ahityp5,stata,8
a_wantjb,stata,8
mig_reg,stata,8
oth,stata,8
paw_mon,stata,8
ptweeks,stata,8
cmsrvyna,stata,8
paidccyn,stata,8
i_almval,stata,8
i_dissc1,stata,8
professional_title,stata,8
frail_hsd,stata,8
frail_hsgp,stata,8
frail_col,stata,8
frail_under45,stata,8
frail_over45,stata,8
runtest,stata,8
k_variables,stata,8
_crypt,python,8
vms_lib,python,8
N_r,stata,8
ind_r,stata,8
nh4a1_10,stata,8
nh4a1_12,stata,8
clustersampsi,stata,8
bayes_bootstrap,python,8
md5,python,8
y,stata,8
w_h_l,stata,8
mu1_hat_l,stata,8
mu1_hat_r,stata,8
est_var,python,8
dyadclust,stata,8
MCPanel,r,8
ml_full_exempt_cd,stata,8
i_etp_excess,stata,8
DPGPScipyModel,python,8
AW,stata,8
AE,stata,8
figname,stata,8
name,stata,8
MWEM,python,8
class_definitions,python,8
railtrack,stata,8
treated_b1950,stata,8
predictpartial2,stata,8
s,stata,8
treatmentcontrolwindows,stata,8
abovebelowbunch,stata,8
abovebelowfull,stata,8
nlcomestadd,stata,8
snapspan,stata,8
ggsflabel,r,8
inc_hrs2,stata,8
get_circular_flow_supply_functions,python,8
appendix,python,8
lab_delta,stata,8
pnorm,stata,8
Replication,stata,8
spatreg,stata,8
Family,stata,8
gzimport,stata,8
mp_ruling_diff,stata,8
dmetar,r,8
performance_rate,stata,8
replacements_regdat,stata,8
sdii,stata,8
firm,stata,8
A,stata,8
prob_hat7,stata,8
diff0,stata,8
multe,stata,8
mellonMisc,rmarkdown,8
T_l,stata,8
setref,stata,8
wordscore,stata,8
textscore,stata,8
causalTree,r,8
pc_ngviolent,stata,8
myers,stata,8
bycoefs,stata,8
ccesMRPprep,rmarkdown,8
rel1_wi1,stata,8
maptile2,stata,8
plots,notebook,8
sticky_price,python,8
logdummy,stata,8
rm2c7d,stata,8
rm2c7c,stata,8
pro4,stata,8
broadcast,stata,8
rm2c7a,stata,8
dateofreceiptofproposalforworkfr,stata,8
BoostLines,r,8
cprplot,stata,8
fd,stata,8
get_mother_age,stata,8
simHelper,r,8
dest_uni_1926,stata,8
Rain1,stata,8
Rain1_2,stata,8
DM2004,stata,8
chan11,stata,8
chan30,stata,8
chan50,stata,8
chan70,stata,8
permanentry_wgh,stata,8
transitry_wgh,stata,8
R1sd,stata,8
dgsl,stata,8
nias,stata,8
first_name,stata,8
fitrollingML_AE,python,8
fitrollingML_A,python,8
fitrollingML_E,python,8
autoformat,stata,8
calibratedMRP,r,8
center_estimates,stata,8
masterdata,python,8
HC,stata,8
plot_IRF,stata,8
estimate_IRF_LP_state_dep,stata,8
attackProbs,python,8
gen_aff,stata,8
netlit,rmarkdown,8
hbs_shared_fns,notebook,8
manip2_t,stata,8
nomanip2,stata,8
nomanip2_t,stata,8
factor_child_tg,stata,8
grid_fun,python,8
ftmp1,stata,8
mframe,stata,8
myMH,stata,8
covars,stata,8
myMH4,stata,8
icv,stata,8
mdist,stata,8
elig,stata,8
mhmatch,stata,8
weights,stata,8
countf,stata,8
wts,stata,8
mout,stata,8
bad,stata,8
dropme,stata,8
cdat,stata,8
IV,stata,8
merge_pbzip2,stata,8
premiatools,python,8
q17a_d,stata,8
q31_d,stata,8
earn_tailor_dummy,stata,8
lnexp_avg_avg,stata,8
add_p_femalebusconf,stata,8
add_p_femalegenderrole,stata,8
add_p_gov,stata,8
m_scale,stata,8
nvbt1,stata,8
final_track_functions,python,8
coefplot2,r,8
BRS,r,8
name_variables,python,8
SCEconomy_sales,python,8
tt,stata,8
get,stata,7
post_CL_longterm,stata,7
fapara,stata,7
cleanplots,stata,7
aciccomp2016,r,7
calculate_kas_library,python,7
manyiv,stata,7
precord,stata,7
capiq_id_professional,stata,7
STARTLAG,stata,7
SELECTION_HEAD,stata,7
LIMITED_FE,stata,7
LIMITED_SAMPLE,stata,7
CONTROLS_PITCHATTRB,stata,7
BS_REPS,stata,7
livestock_prod_price_Manure,stata,7
i,stata,7
BootstrapReport,python,7
matewmf,stata,7
x_min,stata,7
x_max,stata,7
eY_l,stata,7
eX_l,stata,7
W_h_l,stata,7
u_l,stata,7
R_p_l,stata,7
L_l,stata,7
invG_p_l,stata,7
Z_r,stata,7
U_p_l,stata,7
beta_p_l,stata,7
beta_p_r,stata,7
ZWD_p_l,stata,7
ZWD_p_r,stata,7
colsZ,stata,7
UiGU_p_l,stata,7
UiGU_p_r,stata,7
ZWZ_p_l,stata,7
ZWZ_p_r,stata,7
ZWY_p_l,stata,7
ZWY_p_r,stata,7
ZWZ_p,stata,7
ZWY_p,stata,7
gamma_p,stata,7
x_bar_i_l,stata,7
x_bar_i_r,stata,7
mu0_i_hat_l,stata,7
mu0_i_hat_r,stata,7
mu2_i_hat_l,stata,7
mu2_i_hat_r,stata,7
Demand_Estimation_Utilities,python,7
weakidri,stata,7
escftest,stata,7
block_bootstrap,python,7
xxx,stata,7
run_all,python,7
ei_a,stata,7
drop_message,stata,7
round,stata,7
pdffont,python,7
pdfcolor,python,7
xcorr,stata,7
brokseq,stata,7
drprocess,stata,7
cepespR,r,7
DIDdesign,r,7
proptxcq,stata,7
dmsxccpq,stata,7
mensixcq,stata,7
vehfinpq,stata,7
otheqppq,stata,7
pvar,stata,7
are,stata,7
spsR,r,7
between,stata,7
elec,stata,7
backup,stata,7
evalid,rmarkdown,7
evalid,r,7
n_2001Xfy04,stata,7
fy_2004,stata,7
n_paymon18,stata,7
n_paymon_2yr,stata,7
n_combpay_2yr,stata,7
n_paymoncum,stata,7
n_paymonpre,stata,7
n_hhappdi0206,stata,7
n_hhunearn0206,stata,7
pardeathtot0206,stata,7
pardeath0206_1yr,stata,7
n_kidappssi,stata,7
RH_dayavg_week0,stata,7
RHTEMP_dayavg_week0,stata,7
NNE_wind_week0,stata,7
nowindmeas_week0,stata,7
that,stata,7
campvideo,python,7
ritest,r,7
transport,stata,7
condivreg,stata,7
equivtest,r,7
ggflags,r,7
skfda,python,7
variancematrix,python,7
treat_ind,stata,7
haschaR,r,7
scompute,stata,7
describetext,stata,7
bath,stata,7
earn55_lfexitflow_frac,stata,7
prep_data,python,7
hedu_wi1,stata,7
convert_rank_dollar,stata,7
lpdid,r,7
tukeyhsd,stata,7
APPENDIX,stata,7
size,stata,7
instal,stata,7
machstock,stata,7
vehstock,stata,7
parrot,r,7
Appendix,stata,7
MedBounds,r,7
vcch,stata,7
dobdd_run,stata,7
firmsize2,stata,7
computer,stata,7
d_multitasking,stata,7
to,stata,7
cells,stata,7
T_x_dem,stata,7
coalmemb,stata,7
mult,stata,7
gen_var,stata,7
getcpi,stata,7
variable_names,stata,7
reps,stata,7
cpi_lagged_,stata,7
weightedBinscatter,python,7
year_17_north,stata,7
t2c3,stata,7
MultiPartTabStart,stata,7
addStars,stata,7
xsmle_Sept16,stata,7
cap30mileH2wlight,stata,7
______________________________________________________________________________________________,stata,7
Parent,stata,7
custom_xml_tab,stata,7
groupWords,python,7
x2,stata,7
predictionError,r,7
numerator,stata,7
denominator,stata,7
gamsr,r,7
dircont,stata,7
use_pbzip2,stata,7
wordVectors,rmarkdown,7
add_p_civic,stata,7
total_stipend,stata,7
gph2xl,stata,7
startup_4,stata,7
comparemodels,python,7
analysis_utils_mine,notebook,7
orderedTableSearch,notebook,7
ttpredict,stata,7
uppertrim,stata,7
ggmirt,r,7
corr_dnpNP,stata,7
log_pop_2000,stata,6
change_log_pop,stata,6
csdid_estat,stata,6
v206,stata,6
v236,stata,6
v204,stata,6
v214,stata,6
V2008,stata,6
V20081,stata,6
multiple_factor,python,6
knitroR,r,6
desctable,stata,6
FunctionsPython,python,6
mergemodels,stata,6
clpam,stata,6
checksum,rmarkdown,6
calculate_offers_variances_library,python,6
lookup,stata,6
combineStates,stata,6
htop5pct,stata,6
axuslft,stata,6
axftabs,stata,6
a_lfsr,stata,6
ptyn,stata,6
weind,stata,6
ern_srce,stata,6
csp_yn,stata,6
penplan,stata,6
axsex,stata,6
axnlflj,stata,6
placdscp,stata,6
mig_st,stata,6
othstper,stata,6
a_reorgn,stata,6
a_wkstat,stata,6
axhrs,stata,6
dephi,stata,6
hilin2,stata,6
i_care,stata,6
i_disva1,stata,6
i_occup,stata,6
i_paid,stata,6
i_phmemp,stata,6
i_surva2,stata,6
nwlook,stata,6
otyp5,stata,6
peio1cow,stata,6
pilin1,stata,6
prwkstat,stata,6
pxmntvty,stata,6
semp_yn,stata,6
weclw,stata,6
workyn,stata,6
pyrsn,stata,6
axspouse,stata,6
i_hrswk,stata,6
i_mon,stata,6
i_out,stata,6
i_pout,stata,6
i_rntval,stata,6
i_sursc2,stata,6
i_mig1,stata,6
firstrow,stata,6
nostar,stata,6
ls,stata,6
_bootsubprocess,python,6
win32con,python,6
_sha512,python,6
FE_GAME,stata,6
FE_UMPIRE,stata,6
FE_DATE,stata,6
FE_TEAM,stata,6
FE_MDY,stata,6
FE_H,stata,6
FE_PLAYER,stata,6
ATT_CONTROLS,stata,6
ATT_INTERACT,stata,6
ATT_SELECTION,stata,6
X_lq,stata,6
X_lp,stata,6
determinacy,python,6
nh4a1_07,stata,6
nh4a1_09,stata,6
nh4a1_17,stata,6
nh4a1_19,stata,6
nh4a1_20,stata,6
nh4c110,stata,6
blank_table,stata,6
livestock_prod_qty_Eggs,stata,6
nwdrop,stata,6
land,stata,6
lassoinfo,stata,6
Each,stata,6
treatment_effect_estimation_methods,python,6
price_index,python,6
nbins_l,stata,6
scale_l,stata,6
wh_r,stata,6
x_plot_l,stata,6
x_plot_r,stata,6
rplot_l,stata,6
rplot_r,stata,6
y_plot_l,stata,6
y_plot_r,stata,6
rk_l,stata,6
rk_r,stata,6
gamma_k1_l,stata,6
gamma_k2_l,stata,6
gamma_k1_r,stata,6
gamma_k2_r,stata,6
mu0_k1_l,stata,6
mu0_k1_r,stata,6
mu0_k2_l,stata,6
mu0_k2_r,stata,6
drk_l,stata,6
drk_r,stata,6
drk_i_l,stata,6
drk_i_r,stata,6
mu0_hat_l,stata,6
mu0_hat_r,stata,6
mu2_hat_l,stata,6
mu2_hat_r,stata,6
sigma2_hat_l_bar,stata,6
sigma2_hat_r_bar,stata,6
sigma2_hat_l,stata,6
sigma2_hat_r,stata,6
var_y_l,stata,6
var_y_r,stata,6
B_es_hat_dw,stata,6
V_es_hat_dw,stata,6
V_es_chk_dw,stata,6
J_es_hat_dw,stata,6
J_es_chk_dw,stata,6
B_qs_hat_dw,stata,6
V_qs_hat_dw,stata,6
V_qs_chk_dw,stata,6
J_qs_hat_dw,stata,6
J_qs_chk_dw,stata,6
J_es_hat_mv,stata,6
J_es_chk_mv,stata,6
J_qs_hat_mv,stata,6
J_qs_chk_mv,stata,6
suffstat,notebook,6
define_covariates,stata,6
c_age_30_june,stata,6
i_etp_below_rbl,stata,6
sb_mem_bal,stata,6
ds_pers_super_cont,stata,6
Global,python,6
BLACK_BANK_ISBMA,stata,6
PREJ_BLACK_BANK_ISBMA,stata,6
PREJ_BLACK_BANK_ISBMA_CUSTOMER,stata,6
BLACK_BANK_ISBMA_CUSTOMER,stata,6
AEqty,stata,6
iabinstall,stata,6
f_gmm2step,python,6
OptStab,python,6
nomics,notebook,6
st0085_2,stata,6
borninstate,stata,6
occ0,stata,6
leader,stata,6
ipfp_solvers,python,6
_subprocess,python,6
lndens_emp,stata,6
lndens1_constr,stata,6
mt_summer1,stata,6
svydescribe,stata,6
wdpermissions,stata,6
klenow_willis,python,6
est_expand,stata,6
emo,rmarkdown,6
cdate,stata,6
treatment,stata,6
fjssdedx,stata,6
pistar,r,6
load_analysis_data,stata,6
ideology,stata,6
locpoly,stata,6
prgrowth,stata,6
libagency,stata,6
overall,stata,6
appgrowth,stata,6
hdempct,stata,6
sdempct,stata,6
congelyr,stata,6
cpartmajchangecorrected,stata,6
asct,stata,6
asci,stata,6
lagbudgetgap,stata,6
ueratecong,stata,6
lagfedsurpdefpctgdp,stata,6
vietiraqwardefense,stata,6
budget74amends,stata,6
grh,stata,6
any_supp,stata,6
nixonford,stata,6
carter,stata,6
reagan,stata,6
ghwbush,stata,6
clinton,stata,6
gwbush,stata,6
sigma_u,stata,6
sigma_e,stata,6
rho,stata,6
ip,stata,6
Purpose,stata,6
nation,stata,6
dest_state,stata,6
medi_lead4plus,stata,6
medi_lead3,stata,6
medi_lead2,stata,6
medi_time0,stata,6
medi_lag1,stata,6
medi_lag2,stata,6
medi_lag3,stata,6
medi_lag4plus,stata,6
n_diag1_mentint,stata,6
n_diag1_sens,stata,6
n_dibmdr_7,stata,6
n_fam_nopar,stata,6
n_totapp0206pre,stata,6
baselevels,stata,6
ABSTRACT,stata,6
OFFICIAL,stata,6
INPE,stata,6
znr_risks50_week0,stata,6
nr_fires5_week0,stata,6
period,stata,6
xcommon,stata,6
med2_t,stata,6
umap,python,6
observation_selectors,python,6
ovtest,stata,6
Wealth,stata,6
paulutility,python,6
year8,stata,6
year22,stata,6
_spline2ab,stata,6
gen_medical_center,stata,6
set_zero_fe,stata,6
I,stata,6
bgodfrey,stata,6
scdatamulti,stata,6
scpi,stata,6
scplotmulti,stata,6
map_fips_place,stata,6
panopticapi,python,6
pandasci,python,6
CEDAW,stata,6
cdsimeq,stata,6
cWise,r,6
tempExtState,stata,6
rows,stata,6
dummyExt,stata,6
standard2,stata,6
group_p_score,stata,6
sqfeet,stata,6
age2,stata,6
drive,stata,6
vutils,r,6
ggminimal,r,6
genderdata,r,6
detailed_performance_breakdown,python,6
wi1_age,stata,6
hedu_edu,stata,6
dwnominate,r,6
htrc_features,python,6
index1,stata,6
afsenderideo01,stata,6
bayesian_python_codes,python,6
data_python_codes,python,6
torchModels,notebook,6
StanCat,r,6
C_b_l,stata,6
C_b_r,stata,6
C_h_l,stata,6
C_h_r,stata,6
parrot,rmarkdown,6
prop_lu_agriculture,stata,6
SparkDataTools2,python,6
stata2mplus,stata,6
category_codes,python,6
familyenrollment,r,6
country_name,stata,6
light,stata,6
num_dis3340_1926,stata,6
fxns_msefitting,python,6
extrname,stata,6
E,stata,6
totaltaxes_pc,stata,6
btsls,stata,6
LP_dataset,stata,6
controls,stata,6
lcontrols,stata,6
lags,stata,6
horizon,stata,6
vary,stata,6
varx,stata,6
results_panel,stata,6
endog_data,stata,6
panel_model,stata,6
robust_cov,stata,6
lags_exog_data,stata,6
hor,stata,6
prepare_param_sensitivity,stata,6
prepare_figures_data,stata,6
sensitivity_matrix,stata,6
mdrd,stata,6
textables,r,6
BridgeChange,r,6
High,stata,6
headed,stata,6
proc_pred_vars,stata,6
rdpow,stata,6
reghdfe_old,stata,6
rd_vars,stata,6
condition,stata,6
bapvar,r,6
rwolf_2,stata,6
year_7_north,stata,6
t2c2,stata,6
BoVW,python,6
rocregplot,stata,6
sas,stata,6
ziologit,rmarkdown,6
lower_bound1,stata,6
lower_bound2,stata,6
lower_bound3,stata,6
lower_bound4,stata,6
lb_non_m,stata,6
lb_clear_m,stata,6
missing_data_utils,python,6
xtcointtest,stata,6
cls_heads,python,6
logdist,stata,6
suburb,stata,6
easyGgplot2,r,6
detic,python,6
new_nhl,stata,6
VCF0887,stata,6
Panel,stata,6
sdflearner,notebook,6
htrc_features,notebook,6
q52_f,stata,6
q36_d,stata,6
q4_f,stata,6
q3_f,stata,6
q51_f,stata,6
q1_f,stata,6
q19_f,stata,6
q34_f,stata,6
q45_d,stata,6
q1_d,stata,6
q34_d,stata,6
q35a_d,stata,6
q10_d,stata,6
q2_f,stata,6
KRMSBVAR,r,6
d_scale2,stata,6
designingskills_adults,stata,6
tailor_avgmin,stata,6
totalclothes,stata,6
stitch_earnings,stata,6
stitch_earning_nrl,stata,6
lnexpend_clothes_tot,stata,6
sewingmach_num,stata,6
sbt,stata,6
drawHS_combo,stata,6
get_results_,notebook,6
npideal,r,6
cjdata,r,6
block_est1,stata,6
N1,stata,6
_impl_c_xw,stata,6
SEC9_impl_c_xw,stata,6
metafilter,python,6
FEM_2D,python,6
MacOSFile,python,6
powerreg,stata,6
config_LLM_CO,notebook,6
llm_scaling_utils_data_collection,notebook,6
wikipediaapi,python,6
crashmenow,stata,6
run_program,stata,6
educ_dj3,stata,6
Quantity,stata,6
projection_factor,stata,5
fips,stata,5
labloadingplot,stata,5
openirt,stata,5
ggsankey,r,5
labs,stata,5
multiply_100,stata,5
ddtiming,stata,5
model_interface,python,5
data_management,python,5
frm_val,stata,5
ed_val,stata,5
a_wkslk,stata,5
pxinusyr,stata,5
i_nxtres,stata,5
dmatrix,stata,5
RUNNING_LEV_1,stata,5
RUNNING_LEV_2,stata,5
X_lq2,stata,5
X_lq1,stata,5
w_pilot_l,stata,5
w_pilot_r,stata,5
Gamma_pilot_lq1,stata,5
Gamma_pilot_lq,stata,5
Gamma_pilot_lp,stata,5
invGamma_pilot_lq1,stata,5
invGamma_pilot_lq,stata,5
invGamma_pilot_lp,stata,5
sigma_l_pilot,stata,5
sigma_r_pilot,stata,5
Psi_pilot_lq1,stata,5
Psi_pilot_rq1,stata,5
Psi_pilot_lq,stata,5
Psi_pilot_lp,stata,5
V_m3_pilot_CCT,stata,5
V_m2_pilot_CCT,stata,5
V_m0_pilot_CCT,stata,5
m4_l_pilot_CCT,stata,5
m4_r_pilot_CCT,stata,5
D_q_CCT,stata,5
q_CCT,stata,5
N_b_CCT,stata,5
m3_l_CCT,stata,5
m3_r_CCT,stata,5
D_b_CCT,stata,5
invGamma_q_lq1_CCT,stata,5
invGamma_q_rq1_CCT,stata,5
Psi_q_lq1_CCT,stata,5
Psi_q_rq1_CCT,stata,5
V_m3_q_CCT,stata,5
R_b_CCT,stata,5
N_h_CCT,stata,5
m2_l_CCT,stata,5
m2_r_CCT,stata,5
D_h_CCT,stata,5
invGamma_b_lq_CCT,stata,5
invGamma_b_rq_CCT,stata,5
Psi_b_lq_CCT,stata,5
Psi_b_rq_CCT,stata,5
V_m2_b_CCT,stata,5
R_h_CCT,stata,5
h_CCT,stata,5
h_pilot_IK,stata,5
n_l_h1,stata,5
n_r_h1,stata,5
s2_l_pilot,stata,5
s2_r_pilot,stata,5
V_IK_pilot,stata,5
Vm0_pilot_IK,stata,5
Vm2_pilot_IK,stata,5
Vm3_pilot_IK,stata,5
x_IK_med_l,stata,5
x_IK_med_r,stata,5
x_IK_med,stata,5
y_IK_med,stata,5
sample_IK,stata,5
N_q_r_pilot_IK,stata,5
N_q_l_pilot_IK,stata,5
m4_pilot_IK,stata,5
D_q_pilot_IK,stata,5
h3_r_pilot_IK,stata,5
h3_l_pilot_IK,stata,5
m3_l_IK,stata,5
m3_r_IK,stata,5
D_b_IK,stata,5
N_b_IK,stata,5
n_l_h3,stata,5
r_l_b,stata,5
r_r_b,stata,5
R_b_IK,stata,5
N_b_r_pilot_IK,stata,5
N_b_l_pilot_IK,stata,5
m3_pilot_IK,stata,5
D_b_pilot_IK,stata,5
h2_l_pilot_IK,stata,5
h2_r_pilot_IK,stata,5
m2_l_IK,stata,5
m2_r_IK,stata,5
D_h_IK,stata,5
N_h_IK,stata,5
n_l_h2,stata,5
r_l_h,stata,5
r_r_h,stata,5
R_h_IK,stata,5
h_IK,stata,5
D_h_DM,stata,5
D_b_DM,stata,5
h_DM,stata,5
b_DM,stata,5
v_CV_l,stata,5
x_sort_l,stata,5
v_CV_r,stata,5
x_sort_r,stata,5
h_CV_max,stata,5
h_CV_jump,stata,5
h_CV_seq,stata,5
s_CV,stata,5
CV_l,stata,5
n_CV_l,stata,5
n_CV_r,stata,5
x_CV_sort_l,stata,5
y_CV_sort_l,stata,5
w_CV_sort_l,stata,5
x_CV_l,stata,5
y_CV_l,stata,5
w_CV_l,stata,5
XX_CV_l,stata,5
y_CV_hat_l,stata,5
mse_CV_l,stata,5
x_CV_sort_r,stata,5
y_CV_sort_r,stata,5
w_CV_sort_r,stata,5
x_CV_r,stata,5
y_CV_r,stata,5
w_CV_r,stata,5
XX_CV_r,stata,5
y_CV_hat_r,stata,5
mse_CV_r,stata,5
CV_sum,stata,5
CV_sum_order,stata,5
b_CV,stata,5
Only,stata,5
reghdfe_absorb,stata,5
migrant_survey,stata,5
livestock_prod_qty_Milk,stata,5
livestock_prod_qty_OtherMeat,stata,5
driver_functions,python,5
dwave,python,5
bid_central_intermed_cntrpty,stata,5
datazoom_pnad,stata,5
func_get_zs,python,5
nogenerate,stata,5
write_data,python,5
suffstat,python,5
INLA,r,5
t,stata,5
ConflictCost,notebook,5
generate_synthetic_data,python,5
ms_probit_robust,stata,5
ms_estadd_scalar_dot,stata,5
ms_estadd_pct_ht,stata,5
gpsbound,stata,5
YieldModel2,python,5
myfixes,python,5
best_response_dynamics,python,5
cifar_helper,python,5
omit,stata,5
cPickle,notebook,5
tot_pop,stata,5
log_likelihood,python,5
fcmnl,python,5
positionHH_p,stata,5
inc_deplab_p,stata,5
httplib,python,5
win32event,python,5
win32serviceutil,python,5
cmrologit,stata,5
iv1,stata,5
iv2,stata,5
interact1,stata,5
interact2,stata,5
spsR,rmarkdown,5
esttab2,stata,5
mediascores,r,5
equalt,stata,5
hh_received,stata,5
dum_fulltime,stata,5
dum_notlab,stata,5
dum_conservative,stata,5
dummy_educ,stata,5
countby,stata,5
dem,stata,5
two_side,stata,5
or_state,stata,5
normal,stata,5
color,stata,5
ztp,stata,5
relconstd,stata,5
gcnew,stata,5
poisgof,stata,5
mlexp,stata,5
abmisc,r,5
auxiliary_functions,python,5
xtrifreg,stata,5
spDataLarge,r,5
semantic_role_labeling,python,5
n_diag1_infec,stata,5
dobyy_old,stata,5
above_hhunearnwokid,stata,5
n_dibmdr_99,stata,5
n_postXfy05,stata,5
n_paymonpost,stata,5
n_hhappssi0206,stata,5
n_sibssipay,stata,5
KBAL,r,5
znr_risks50_week,stata,5
zpv_nr_risks50_week0,stata,5
expendituretilldate,stata,5
windiffsh_diff,stata,5
section33,notebook,5
taxsimlocal32,stata,5
hdidregress,stata,5
q_11_emplxT,stata,5
q_empl_1,stata,5
halfyr,stata,5
labo,stata,5
this,stata,5
already,stata,5
linregs,stata,5
http,stata,5
psimbens2,stata,5
newsfetcherbase,python,5
marginscontplot,stata,5
wordshoal,r,5
ln_post1500MaxCal_20km,stata,5
jacobian_manipulation,notebook,5
jacobian_manipulation,python,5
mellonMisc,r,5
C_l,stata,5
tau_cl,stata,5
tau_bc,stata,5
modelingprocess,python,5
print_results,stata,5
wordfreqj,stata,5
age3,stata,5
range5,stata,5
distev,stata,5
price,stata,5
co2,stata,5
earn55_lfexit_one,stata,5
earn55_lfexit_one_1,stata,5
earn10yr_restat_num_rflow,stata,5
Rtools,r,5
install,stata,5
i_r_ideo,stata,5
ReadMe,r,5
ERT,r,5
tnbreg,stata,5
mhbounds,stata,5
Residual,stata,5
getlink,stata,5
legR,r,5
sticky_wage,python,5
ghh_plus,python,5
bsweights,stata,5
semnet,r,5
ccode,stata,5
hlc,r,5
data_python_codes,notebook,5
compactness,r,5
esttab_config,stata,5
xtstreg,stata,5
dsl,r,5
progam,stata,5
UIB_calc_austria,stata,5
requirements.txt,notebook,5
create_redbooks_master,python,5
Online,stata,5
eprobit,stata,5
md_days_out_school_susp,stata,5
constrqC,stata,5
constrqG,stata,5
constrqL,stata,5
constrqP,stata,5
suptCriticalValue,r,5
d_deadlines,stata,5
zipWRUext2,r,5
solve_GP2002,python,5
polity2mod,stata,5
deathsintra,stata,5
Rvoteview,r,5
long,stata,5
trim_tails,stata,5
characternetworks,python,5
emp,stata,5
allother_pc,stata,5
CONPUTE,stata,5
pcarrow,stata,5
kappa,stata,5
d_year1,stata,5
mecloglog,stata,5
Information,stata,5
garp,python,5
garp_NOQ,python,5
proc,stata,5
hgroup,stata,5
hh_nic,stata,5
mpce,stata,5
cook,stata,5
genGiven,python,5
mfergm,r,5
ci_vecs,stata,5
ci_vec_current,stata,5
original_model,stata,5
x_permuted,stata,5
____________________________________________________________________________________________,stata,5
Married,stata,5
FServed,stata,5
family_decisions,stata,5
t1c3,stata,5
effectXtime,stata,5
nwsummarize,stata,5
nwbetween,stata,5
nwclustering,stata,5
control,stata,5
evtimet7b,stata,5
iemargins,stata,5
itreatreg,stata,5
block,stata,5
Behavior,stata,5
statistical,stata,5
taxsimlocal35,stata,5
gsfuns,r,5
iresnet,python,5
VCF0889,stata,5
