id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
47682,DVN/MXCRK5,https://doi.org/10.7910/DVN/MXCRK5,doi,10.7910,/,Harvard Dataverse,2011-03-13,s3://10.7910/DVN/MXCRK5,dataset,dataset
47683,DVN/2ATYFU,https://doi.org/10.7910/DVN/2ATYFU,doi,10.7910,/,Harvard Dataverse,2012-11-26,s3://10.7910/DVN/2ATYFU,dataset,dataset
47684,DVN/23169,https://doi.org/10.7910/DVN/23169,doi,10.7910,/,Harvard Dataverse,2013-11-08,s3://10.7910/DVN/23169,dataset,dataset
47685,DVN/3EGVBB,https://doi.org/10.7910/DVN/3EGVBB,doi,10.7910,/,Harvard Dataverse,2012-10-26,s3://10.7910/DVN/3EGVBB,dataset,dataset
47686,DVN/27744,https://doi.org/10.7910/DVN/27744,doi,10.7910,/,Harvard Dataverse,2014-11-08,s3://10.7910/DVN/27744,dataset,dataset
47687,DVN/22861,https://doi.org/10.7910/DVN/22861,doi,10.7910,/,Harvard Dataverse,2013-10-21,s3://10.7910/DVN/22861,dataset,dataset
47688,DVN/CEXDMV,https://doi.org/10.7910/DVN/CEXDMV,doi,10.7910,/,Harvard Dataverse,2010-03-08,s3://10.7910/DVN/CEXDMV,dataset,dataset
47689,DVN/J2PCGQ,https://doi.org/10.7910/DVN/J2PCGQ,doi,10.7910,/,Harvard Dataverse,2010-03-08,s3://10.7910/DVN/J2PCGQ,dataset,dataset
47690,DVN/LJQUB5,https://doi.org/10.7910/DVN/LJQUB5,doi,10.7910,/,Harvard Dataverse,2010-02-24,s3://10.7910/DVN/LJQUB5,dataset,dataset
47691,DVN/7WEJ09,https://doi.org/10.7910/DVN/7WEJ09,doi,10.7910,/,Harvard Dataverse,2011-11-03,s3://1902.1/17040,dataset,dataset
47692,DVN/2T9D3B,https://doi.org/10.7910/DVN/2T9D3B,doi,10.7910,/,Harvard Dataverse,2012-01-17,s3://1902.1/17446,dataset,dataset
47693,DVN/LE2UED,https://doi.org/10.7910/DVN/LE2UED,doi,10.7910,/,Harvard Dataverse,2011-05-17,s3://10.7910/DVN/LE2UED,dataset,dataset
47694,DVN/Q4IQGM,https://doi.org/10.7910/DVN/Q4IQGM,doi,10.7910,/,Harvard Dataverse,2013-04-19,s3://10.7910/DVN/Q4IQGM,dataset,dataset
47695,DVN/DIDNXD,https://doi.org/10.7910/DVN/DIDNXD,doi,10.7910,/,Harvard Dataverse,2011-07-06,s3://10.7910/DVN/DIDNXD,dataset,dataset
47696,DVN/BIW6K5,https://doi.org/10.7910/DVN/BIW6K5,doi,10.7910,/,Harvard Dataverse,2010-02-22,s3://10.7910/DVN/BIW6K5,dataset,dataset
47697,DVN/BD2G6X,https://doi.org/10.7910/DVN/BD2G6X,doi,10.7910,/,Harvard Dataverse,2010-02-16,s3://1902.1/14202,dataset,dataset
47698,DVN/VBNDYQ,https://doi.org/10.7910/DVN/VBNDYQ,doi,10.7910,/,Harvard Dataverse,2012-12-07,s3://10.7910/DVN/VBNDYQ,dataset,dataset
47699,DVN/3MFJMF,https://doi.org/10.7910/DVN/3MFJMF,doi,10.7910,/,Harvard Dataverse,2010-03-04,s3://1902.1/13968,dataset,dataset
47700,DVN/UNJNCQ,https://doi.org/10.7910/DVN/UNJNCQ,doi,10.7910,/,Harvard Dataverse,2011-09-01,s3://1902.1/16638,dataset,dataset
