id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
2680270,DVN/TFYZ4T,https://doi.org/10.7910/DVN/TFYZ4T,doi,10.7910,/,Harvard Dataverse,2015-05-28,s3://10.7910/DVN/TFYZ4T,dataset,dataset
2680277,DVN/V1ZTM9,https://doi.org/10.7910/DVN/V1ZTM9,doi,10.7910,/,Harvard Dataverse,2015-05-28,s3://10.7910/DVN/V1ZTM9,dataset,dataset
2688931,DVN/HBZNRE,https://doi.org/10.7910/DVN/HBZNRE,doi,10.7910,/,Harvard Dataverse,2015-06-24,s3://10.7910/DVN/HBZNRE,dataset,dataset
2691495,DVN/UDM9TX,https://doi.org/10.7910/DVN/UDM9TX,doi,10.7910,/,Harvard Dataverse,2015-07-06,s3://10.7910/DVN/UDM9TX,dataset,dataset
2693292,DVN/5B47AP,https://doi.org/10.7910/DVN/5B47AP,doi,10.7910,/,Harvard Dataverse,2015-07-13,s3://10.7910/DVN/5B47AP,dataset,dataset
2699279,DVN/VTFJLM,https://doi.org/10.7910/DVN/VTFJLM,doi,10.7910,/,Harvard Dataverse,2015-08-13,s3://10.7910/DVN/VTFJLM,dataset,dataset
2702816,DVN/X2AZEJ,https://doi.org/10.7910/DVN/X2AZEJ,doi,10.7910,/,Harvard Dataverse,2015-08-31,s3://10.7910/DVN/X2AZEJ,dataset,dataset
2704617,DVN/E2HKNO,https://doi.org/10.7910/DVN/E2HKNO,doi,10.7910,/,Harvard Dataverse,2015-09-11,s3://10.7910/DVN/E2HKNO,dataset,dataset
2711671,DVN/OI8XSG,https://doi.org/10.7910/DVN/OI8XSG,doi,10.7910,/,Harvard Dataverse,2015-10-02,s3://10.7910/DVN/OI8XSG,dataset,dataset
2717479,DVN/LFJMUO,https://doi.org/10.7910/DVN/LFJMUO,doi,10.7910,/,Harvard Dataverse,2015-10-15,s3://10.7910/DVN/LFJMUO,dataset,dataset
2724528,DVN/E6BISV,https://doi.org/10.7910/DVN/E6BISV,doi,10.7910,/,Harvard Dataverse,2015-11-11,s3://10.7910/DVN/E6BISV,dataset,dataset
2726737,DVN/RMRJZV,https://doi.org/10.7910/DVN/RMRJZV,doi,10.7910,/,Harvard Dataverse,2015-11-17,s3://10.7910/DVN/RMRJZV,dataset,dataset
2775704,DVN/N4WGV3,https://doi.org/10.7910/DVN/N4WGV3,doi,10.7910,/,Harvard Dataverse,2016-01-15,s3://10.7910/DVN/N4WGV3,dataset,dataset
2777951,DVN/S9KUHQ,https://doi.org/10.7910/DVN/S9KUHQ,doi,10.7910,/,Harvard Dataverse,2016-01-25,s3://10.7910/DVN/S9KUHQ,dataset,dataset
2779553,DVN/EPBOVQ,https://doi.org/10.7910/DVN/EPBOVQ,doi,10.7910,/,Harvard Dataverse,2016-01-27,s3://10.7910/DVN/EPBOVQ,dataset,dataset
2782195,DVN/2HNZ2I,https://doi.org/10.7910/DVN/2HNZ2I,doi,10.7910,/,Harvard Dataverse,2016-02-01,s3://10.7910/DVN/2HNZ2I,dataset,dataset
2782300,DVN/6JN7E0,https://doi.org/10.7910/DVN/6JN7E0,doi,10.7910,/,Harvard Dataverse,2016-02-02,s3://10.7910/DVN/6JN7E0,dataset,dataset
2783101,DVN/J46HDT,https://doi.org/10.7910/DVN/J46HDT,doi,10.7910,/,Harvard Dataverse,2016-02-10,s3://10.7910/DVN/J46HDT,dataset,dataset
2786273,DVN/FZUQDM,https://doi.org/10.7910/DVN/FZUQDM,doi,10.7910,/,Harvard Dataverse,2016-02-24,s3://10.7910/DVN/FZUQDM,dataset,dataset
2789669,DVN/XJMXXO,https://doi.org/10.7910/DVN/XJMXXO,doi,10.7910,/,Harvard Dataverse,2016-02-29,s3://10.7910/DVN/XJMXXO,dataset,dataset
2794955,DVN/T0AO8V,https://doi.org/10.7910/DVN/T0AO8V,doi,10.7910,/,Harvard Dataverse,2016-03-23,s3://10.7910/DVN/T0AO8V,dataset,dataset
2832461,DVN/TBOMYN,https://doi.org/10.7910/DVN/TBOMYN,doi,10.7910,/,Harvard Dataverse,2016-05-20,s3://10.7910/DVN/TBOMYN,dataset,dataset
2839573,DVN/3FFEKH,https://doi.org/10.7910/DVN/3FFEKH,doi,10.7910,/,Harvard Dataverse,2016-06-07,s3://10.7910/DVN/3FFEKH,dataset,dataset
2840735,DVN/IC96GT,https://doi.org/10.7910/DVN/IC96GT,doi,10.7910,/,Harvard Dataverse,2016-06-14,s3://10.7910/DVN/IC96GT,dataset,dataset
2841319,DVN/5JDXHS,https://doi.org/10.7910/DVN/5JDXHS,doi,10.7910,/,Harvard Dataverse,2016-06-15,s3://10.7910/DVN/5JDXHS,dataset,dataset
2841549,DVN/EIRBQY,https://doi.org/10.7910/DVN/EIRBQY,doi,10.7910,/,Harvard Dataverse,2016-06-17,s3://10.7910/DVN/EIRBQY,dataset,dataset
2846035,DVN/DDAEA0,https://doi.org/10.7910/DVN/DDAEA0,doi,10.7910,/,Harvard Dataverse,2016-06-29,s3://10.7910/DVN/DDAEA0,dataset,dataset
2865301,DVN/22NMPM,https://doi.org/10.7910/DVN/22NMPM,doi,10.7910,/,Harvard Dataverse,2016-08-17,s3://dvn-cloud:10.7910/DVN/22NMPM,dataset,dataset
2890030,DVN/IBNWEV,https://doi.org/10.7910/DVN/IBNWEV,doi,10.7910,/,Harvard Dataverse,2016-10-04,s3://10.7910/DVN/IBNWEV,dataset,dataset
2905717,DVN/QPOWWV,https://doi.org/10.7910/DVN/QPOWWV,doi,10.7910,/,Harvard Dataverse,2016-10-24,s3://dvn-cloud:10.7910/DVN/QPOWWV,dataset,dataset
2910859,DVN/JJMCTA,https://doi.org/10.7910/DVN/JJMCTA,doi,10.7910,/,Harvard Dataverse,2016-10-31,s3://dvn-cloud:10.7910/DVN/JJMCTA,dataset,dataset
2917255,DVN/EBVUOH,https://doi.org/10.7910/DVN/EBVUOH,doi,10.7910,/,Harvard Dataverse,2016-11-10,s3://10.7910/DVN/EBVUOH,dataset,dataset
2961390,DVN/P9VSZA,https://doi.org/10.7910/DVN/P9VSZA,doi,10.7910,/,Harvard Dataverse,2016-11-24,s3://dvn-cloud:10.7910/DVN/P9VSZA,dataset,dataset
2962721,DVN/YMDINY,https://doi.org/10.7910/DVN/YMDINY,doi,10.7910,/,Harvard Dataverse,2016-12-05,s3://dvn-cloud:10.7910/DVN/YMDINY,dataset,dataset
2969149,DVN/K2KDZU,https://doi.org/10.7910/DVN/K2KDZU,doi,10.7910,/,Harvard Dataverse,2017-01-06,s3://dvn-cloud:10.7910/DVN/K2KDZU,dataset,dataset
2999848,DVN/OC1VKE,https://doi.org/10.7910/DVN/OC1VKE,doi,10.7910,/,Harvard Dataverse,2017-02-08,s3://10.7910/DVN/OC1VKE,dataset,dataset
3002332,DVN/VIZKB6,https://doi.org/10.7910/DVN/VIZKB6,doi,10.7910,/,Harvard Dataverse,2017-02-23,s3://10.7910/DVN/VIZKB6,dataset,dataset
3004962,DVN/OYZJC4,https://doi.org/10.7910/DVN/OYZJC4,doi,10.7910,/,Harvard Dataverse,2017-03-07,s3://dvn-cloud:10.7910/DVN/OYZJC4,dataset,dataset
3011094,DVN/YWQMMZ,https://doi.org/10.7910/DVN/YWQMMZ,doi,10.7910,/,Harvard Dataverse,2017-04-06,s3://dvn-cloud:10.7910/DVN/YWQMMZ,dataset,dataset
3011105,DVN/K5ZDYO,https://doi.org/10.7910/DVN/K5ZDYO,doi,10.7910,/,Harvard Dataverse,2017-04-06,s3://10.7910/DVN/K5ZDYO,dataset,dataset
