id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
3013159,DVN/AER5QJ,https://doi.org/10.7910/DVN/AER5QJ,doi,10.7910,/,Harvard Dataverse,2017-04-27,s3://10.7910/DVN/AER5QJ,dataset,dataset
3013770,DVN/D1TW2Y,https://doi.org/10.7910/DVN/D1TW2Y,doi,10.7910,/,Harvard Dataverse,2017-04-27,s3://10.7910/DVN/D1TW2Y,dataset,dataset
3014587,DVN/1RD4HI,https://doi.org/10.7910/DVN/1RD4HI,doi,10.7910,/,Harvard Dataverse,2017-04-27,s3://10.7910/DVN/1RD4HI,dataset,dataset
3014755,DVN/YY2BVS,https://doi.org/10.7910/DVN/YY2BVS,doi,10.7910,/,Harvard Dataverse,2017-04-28,s3://10.7910/DVN/YY2BVS,dataset,dataset
3017135,DVN/WMFPW7,https://doi.org/10.7910/DVN/WMFPW7,doi,10.7910,/,Harvard Dataverse,2017-06-09,s3://10.7910/DVN/WMFPW7,dataset,dataset
3017184,DVN/5EETZA,https://doi.org/10.7910/DVN/5EETZA,doi,10.7910,/,Harvard Dataverse,2017-06-09,s3://10.7910/DVN/5EETZA,dataset,dataset
3020270,DVN/GAUV14,https://doi.org/10.7910/DVN/GAUV14,doi,10.7910,/,Harvard Dataverse,2017-05-28,s3://10.7910/DVN/GAUV14,dataset,dataset
3022028,DVN/AZHTBT,https://doi.org/10.7910/DVN/AZHTBT,doi,10.7910,/,Harvard Dataverse,2017-06-09,s3://dvn-cloud:10.7910/DVN/AZHTBT,dataset,dataset
3023045,DVN/GYSP8I,https://doi.org/10.7910/DVN/GYSP8I,doi,10.7910,/,Harvard Dataverse,2017-06-09,s3://dvn-cloud:10.7910/DVN/GYSP8I,dataset,dataset
3027412,DVN/E887OL,https://doi.org/10.7910/DVN/E887OL,doi,10.7910,/,Harvard Dataverse,2017-06-16,s3://10.7910/DVN/E887OL,dataset,dataset
3033757,DVN/XGUAZV,https://doi.org/10.7910/DVN/XGUAZV,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/XGUAZV,dataset,dataset
3037487,DVN/A8WOCU,https://doi.org/10.7910/DVN/A8WOCU,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/A8WOCU,dataset,dataset
3038652,DVN/JQEAG2,https://doi.org/10.7910/DVN/JQEAG2,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/JQEAG2,dataset,dataset
3042771,DVN/FAGL6V,https://doi.org/10.7910/DVN/FAGL6V,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/FAGL6V,dataset,dataset
3047870,DVN/6DKV0B,https://doi.org/10.7910/DVN/6DKV0B,doi,10.7910,/,Harvard Dataverse,2018-12-19,s3://10.7910/DVN/6DKV0B,dataset,dataset
