id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
52979,DVN/24506,https://doi.org/10.7910/DVN/24506,doi,10.7910,/,Harvard Dataverse,2014-02-24,s3://10.7910/DVN/24506,dataset,dataset
52980,DVN/SZK4NF,https://doi.org/10.7910/DVN/SZK4NF,doi,10.7910,/,Harvard Dataverse,2013-07-29,s3://1902.1/21815,dataset,dataset
52981,DVN/XS1SDX,https://doi.org/10.7910/DVN/XS1SDX,doi,10.7910,/,Harvard Dataverse,2013-08-27,s3://1902.1/22087,dataset,dataset
52982,DVN/MIXK94,https://doi.org/10.7910/DVN/MIXK94,doi,10.7910,/,Harvard Dataverse,2015-05-14,s3://10.7910/DVN/MIXK94,dataset,dataset
52983,DVN/XA5DRD,https://doi.org/10.7910/DVN/XA5DRD,doi,10.7910,/,Harvard Dataverse,2012-10-29,s3://10.7910/DVN/XA5DRD,dataset,dataset
52984,DVN/26642,https://doi.org/10.7910/DVN/26642,doi,10.7910,/,Harvard Dataverse,2014-07-08,s3://10.7910/DVN/26642,dataset,dataset
52985,DVN/26783,https://doi.org/10.7910/DVN/26783,doi,10.7910,/,Harvard Dataverse,2014-07-21,s3://10.7910/DVN/26783,dataset,dataset
52986,DVN/24800,https://doi.org/10.7910/DVN/24800,doi,10.7910,/,Harvard Dataverse,2014-03-18,s3://10.7910/DVN/24800,dataset,dataset
52987,DVN/27512,https://doi.org/10.7910/DVN/27512,doi,10.7910,/,Harvard Dataverse,2014-10-13,s3://10.7910/DVN/27512,dataset,dataset
52988,DVN/UJYLT0,https://doi.org/10.7910/DVN/UJYLT0,doi,10.7910,/,Harvard Dataverse,2012-10-29,s3://10.7910/DVN/UJYLT0,dataset,dataset
52989,DVN/23972,https://doi.org/10.7910/DVN/23972,doi,10.7910,/,Harvard Dataverse,2013-12-31,s3://10.7910/DVN/23972,dataset,dataset
52990,DVN/VWBP3L,https://doi.org/10.7910/DVN/VWBP3L,doi,10.7910,/,Harvard Dataverse,2013-09-06,s3://10.7910/DVN/VWBP3L,dataset,dataset
52991,DVN/25531,https://doi.org/10.7910/DVN/25531,doi,10.7910,/,Harvard Dataverse,2014-06-24,s3://10.7910/DVN/25531,dataset,dataset
52992,DVN/DG6BS4,https://doi.org/10.7910/DVN/DG6BS4,doi,10.7910,/,Harvard Dataverse,2013-08-27,s3://1902.1/22174,dataset,dataset
52993,DVN/UYGSCI,https://doi.org/10.7910/DVN/UYGSCI,doi,10.7910,/,Harvard Dataverse,2012-07-27,s3://10.7910/DVN/UYGSCI,dataset,dataset
52994,DVN/26555,https://doi.org/10.7910/DVN/26555,doi,10.7910,/,Harvard Dataverse,2014-06-23,s3://10.7910/DVN/26555,dataset,dataset
52995,DVN/24128,https://doi.org/10.7910/DVN/24128,doi,10.7910,/,Harvard Dataverse,2014-02-24,s3://10.7910/DVN/24128,dataset,dataset
